UniqueCount	AmbigCount
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	14
33	23
0	30
48	30
0	0
6707	0
125	398
17	398
3	4
0	4
0	3
0	0
1	0
6	0
0	0
0	0
0	0
0	0
27	0
0	0
626	0
0	0
0	0
1	0
0	0
0	0
0	0
196	17
0	2
0	2
1	0
205	0
0	0
0	8
0	8
126	0
595	0
0	0
2	0
20	2
2	0
0	0
0	0
4597	0
0	0
1405	0
0	0
0	0
0	25
10	25
10	25
89	13
0	0
0	0
6	0
0	0
0	0
7	4
2	4
0	0
0	0
0	1
0	0
16	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	22
0	22
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
1439	0
6	0
0	0
0	0
157	58
6	58
20857	0
7584	9343
696	9343
626	0
0	5
4490	5
36554	0
3142	0
536	0
0	0
0	18
0	20
0	20
13	19
3139	0
1209	0
51	0
4735	0
5942	1
2	1
2674	0
0	0
42470	0
181	0
3700	0
52	545
50	545
361	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
4	13
0	0
0	0
28	0
0	0
14	0
0	0
3	0
1	0
0	0
9	0
9	0
12071	0
0	0
0	0
9	308
0	337
2	346
0	317
0	0
0	0
23	0
0	0
0	0
0	0
1786	0
3	0
2	0
17	0
0	0
0	0
0	0
0	0
18	7
0	1
0	2
0	1
0	0
0	0
0	0
0	0
18	0
0	0
0	23
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1063	0
1408	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
579	0
0	0
0	0
5491	0
0	0
0	0
0	3
1	3
8460	0
41	64
114	14
0	0
4746	0
0	0
0	0
0	0
0	0
248	0
0	0
0	0
0	0
157	0
26	97
39	97
0	0
0	2
0	2
0	0
0	0
3	0
0	0
0	0
0	0
2	0
3	0
0	0
528	0
2	2
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	400
0	265
0	468
0	603
0	0
0	0
0	0
0	0
0	0
0	0
441	0
0	126
49	126
1317	0
0	0
0	0
995	40
3358	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
142	0
0	0
0	0
0	0
1535	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
15	0
0	0
483	0
233	192
22	0
10	246
0	0
48	246
0	0
0	0
0	0
0	0
5	40
9	40
0	0
12	0
0	0
0	0
2	0
0	0
0	0
0	0
21	0
28	0
19	0
69	0
0	0
3	0
0	0
0	0
1	0
284	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2778	0
0	0
11	4
0	4
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
2	0
6	0
1524	0
2223	1405
651	1405
0	0
1983	0
448	0
2	13
0	13
0	0
0	0
0	0
0	0
2621	0
1423	0
1977	0
3183	0
292	0
3968	0
45	82
5	82
6	97
8	97
0	0
4070	0
73	290
122	290
2	0
1289	140
2030	140
9563	0
1832	0
0	0
0	0
2990	0
16	0
2	4
13	7
0	5
0	11
0	11
36	0
0	0
0	0
24	0
151	313
202	313
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
2	2
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
285	0
0	0
3	0
0	0
0	0
0	0
1144	0
0	0
4	0
0	0
7	0
4	0
0	0
0	0
0	0
0	0
124	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7914	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
2	0
311	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	0
10	0
0	0
0	0
0	0
0	0
0	0
159	0
0	0
0	0
0	0
0	0
3	2
2	2
0	2
4	0
0	0
0	0
15	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
154	57
7	57
0	0
0	0
0	0
0	0
0	0
0	24
200	24
255	0
323	0
8501	0
0	5
14	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
49	0
302	0
0	0
713	0
0	0
0	0
3	0
4	0
1763	0
0	0
0	0
0	0
207	0
962	0
0	0
0	0
0	0
0	0
142	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
17	0
0	0
34	0
1036	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	4
7	4
1	4
7	0
0	0
0	1
0	1
9	0
0	0
0	0
0	0
0	0
0	0
30	0
0	0
0	0
0	0
0	0
0	3
0	3
84	9
0	0
0	0
0	0
0	0
0	0
5	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
67	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1056	0
0	0
1023	0
1941	0
3123	0
1920	0
457	0
4802	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
200	36146
6872	36146
898	0
2640	0
0	0
95	0
2	0
0	0
0	0
0	0
1461	0
1057	0
289	0
0	0
0	0
66	0
2	0
0	0
0	0
0	0
53	60
2	60
6	0
0	0
0	0
0	0
0	0
0	0
21	22
11	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
147	0
0	0
0	0
15	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	0
4	0
36	0
0	0
6	0
0	0
0	0
428	0
5195	0
11	0
1302	0
0	0
866	0
11	0
917	0
5	0
0	0
69385	0
6667	0
1308	0
2977	0
6191	0
0	0
1628	0
4066	0
3	492
37	492
857	0
452	0
8	0
0	0
539	0
1408	0
4	0
3374	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
111	303
13	303
807	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
521	1
6	0
0	0
0	0
6	0
502	0
0	0
63	3
10	4
8	4
5	0
0	0
0	0
11	4
6	6
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
1	0
488	0
1247	15
0	0
150	272
7	272
0	0
0	0
0	0
0	0
0	0
0	0
0	0
343	0
0	0
11	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	2
0	2
11	0
0	0
0	0
0	0
0	0
0	0
0	0
333	0
6	0
15	354
171	354
0	53
484	53
0	0
2	0
88	4
0	0
491	0
0	0
381	0
38	2010
256	2010
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
3	0
21	2
0	0
0	0
0	0
0	8
0	8
0	0
0	0
0	0
0	0
8	0
19	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1856	0
6	6
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2408	0
12	175
22	156
20	213
38	236
36	43
0	0
0	0
101	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1217	0
0	0
727	0
0	0
0	0
204	0
601	0
457	0
0	0
2440	0
863	0
0	2
126	23
5	4
14	19
0	2
3	0
7	23
0	0
0	23
0	3
6	0
0	0
3	12
1	4
0	0
2	1
8	0
0	0
1	0
0	0
22	0
0	0
0	0
1168	1758
40	1758
0	0
10	0
0	0
0	0
0	0
0	0
0	32
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	105
25	105
1231	0
0	0
0	0
0	0
0	0
0	0
630	12
6	31
5	32
0	5
0	3
0	1
2	6
4	3
0	0
0	4
10	5
3	2
0	14
0	14
0	9
0	2
0	10
4	11
2	1
13	0
1845	0
365	0
1	33
463	33
0	0
0	0
0	0
0	0
42	1
80	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
1	0
0	0
0	0
0	0
0	0
3	21
0	15
51	45
0	46
0	0
0	0
1	8
9	12
0	12
0	0
0	0
1271	1529
1022	985
196	1544
137	696
206	403
8	681
16	403
3	681
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
4	52
0	77
1249	75
0	0
1	0
0	0
0	0
50	212
59	212
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
43	42
366	21
7	19
10	0
0	0
0	0
0	0
0	0
0	0
0	0
9	24
24	21
56	8
3	0
1	0
0	0
0	0
17	0
3	0
1	0
0	0
0	0
0	0
216	54
1	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
10	75
0	75
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	94
24	94
16	92
9052	0
0	0
0	0
0	0
0	0
1	0
634	0
0	0
0	0
0	0
0	0
0	0
0	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	9
0	7
0	2
3	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
2	0
570	0
31	0
39	0
410	0
1029	0
10	1
35	1
0	0
18	0
9	0
24	0
0	0
0	0
1	0
0	0
0	0
0	0
42	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	4
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	14
0	15
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	1
0	2
0	1
0	0
1	1
0	1
0	1
1	0
0	0
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	2
465	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	6
2	23
4	29
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	2
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
4	0
0	0
0	0
4532	612
56	62
20	46
28	16
37	612
0	0
39	3
6	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1494	0
0	0
1002	0
0	0
3	0
1493	0
0	4
18	4
0	0
3	0
0	0
766	0
0	0
0	0
1746	0
0	0
0	0
0	0
0	0
5	0
10	5
0	5
9	0
2	0
0	0
0	0
12	9
13	0
9	20
23	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
699	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
197	957
44	957
0	0
36	1
134	226
798	232
201	10
59	10
0	0
1118	0
98	0
215	363
84	363
48	0
0	0
0	0
0	0
0	0
1	2
7	2
37	0
54	0
22	15
1	0
12	15
0	0
0	0
5	75
0	13
0	62
6	0
424	0
0	0
0	0
0	0
0	0
20	0
0	0
1287	0
2	45
1	45
0	0
0	0
0	0
0	0
0	0
8	4
1	2
1	6
0	0
516	96
350	96
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	0
3	0
1	0
6	0
16	0
10	41
0	4
0	118
0	118
0	36
6	41
4	0
8	0
10	0
1	0
2	10
0	3
0	9
5321	3616
195	3290
1527	3068
514	3385
0	352
40	3064
123	352
0	0
0	0
0	0
0	0
0	0
0	0
9	0
20	3
36	4
0	3
0	0
5	0
0	4
14	3
12	2
14	10
36	9
0	1
11	2
3	0
0	0
0	3
0	1
0	0
0	1
0	0
0	0
106	0
0	1
8	1
0	1
1	1
0	0
0	0
0	0
0	0
6	0
0	0
0	0
5	534
58	534
39	1611
23	1611
0	0
0	0
0	0
1	0
10	0
410	22
86	4
6	18
0	19
0	17
0	13
0	15
0	10
0	3
25	0
0	0
30	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	192
0	0
13	192
0	0
0	0
19	2
4	3
22	18
0	6
11	14
0	0
0	0
4	0
4	0
2	0
231	0
9	58
25	58
575	0
395	0
0	0
0	0
17	9
0	9
0	0
255	0
0	0
0	0
0	0
757	0
0	0
56	0
2	830
855	267
503	617
17	0
54	0
0	0
0	0
0	0
0	0
0	0
0	0
367	627
1	627
0	0
0	0
5	15
0	126
31	59
0	127
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
364	62
0	0
0	0
0	0
78	6
61	0
120	6
109	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
97	0
0	0
306	6
9	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
5	0
0	0
2	0
0	0
0	0
6	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	19
2	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	107
6	107
0	53
147	53
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	124
300	124
1	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
96	0
0	0
0	0
0	0
834	0
1096	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	567
32	28
3	122
28	499
15	53
0	86
11	473
6	0
0	0
0	0
0	2
0	0
2	0
4	2
0	2
6	10
0	7
47	0
12	11
0	7
23	6
0	11
1	0
146	1
146	3
0	0
41	1
15	0
9	0
3	0
3	0
61	0
9	0
0	0
0	0
0	0
0	0
133	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2169	0
295	22
73	22
0	0
0	0
132	0
3	0
66	5
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
1	2
1	2
8478	0
417	0
935	0
6	0
17	3
455	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2080	0
1438	0
21042	4
4079	0
405	91
1343	91
1474	0
277	0
0	0
723	0
0	0
0	0
0	0
0	0
11	244
36	244
0	0
2	0
1	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
227	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
