UniqueCount	AmbigCount
231	0
1513	0
7	20
104	0
1564	0
530	0
437	0
479	0
22263	0
9802	0
300	13
3089	0
970	0
4678	0
13263	0
1127	0
5133	0
311	0
20	0
2469	0
387	5
314	5
16	683
0	2537
1595	2402
0	2615
4981	4163
54760	1
61	0
371	0
3391	0
248	5728
1	5728
199	0
372	0
43	0
6079	0
419	285
25746	0
411	0
4716	0
1086	0
3341	0
2299	395
3180	0
22	0
299	0
580	0
2154	70
549	0
0	2926
351	178
522	0
217	0
2144	0
608	0
780	0
130	0
898	670
996	670
6796	0
3797	47
131	0
8173	0
686	0
7	0
19015	0
914	0
368	0
1448	0
633	0
582	0
100	328
12	0
80	0
334	2081
4942	363
2334	1688
1296	0
3631	0
1084	65
646	65
2415	4806
1130	0
6029	0
73	164
1	156
492	0
51	19
6	214
20	214
458	0
810	1377
725	0
63075	1
1759	0
7164	0
2402	0
868	5
258	0
89	0
384	0
655	3
904	612
19800	0
16	0
183	0
1353	43
1560	0
2	0
1507	137
772	0
44	0
59	128
156	10477
74	0
2022	0
10342	0
310	0
326	0
177	0
1295	1064
1311	850
153	850
2697	0
5931	0
276	125
2103	125
2090	0
60	409
67	9
272	16
22	1
1834	0
820	1858
445	1936
742	0
504	0
2	0
72	12196
796	12196
1051	0
169	0
19	0
1385	0
2459	0
1533	3250
2016	4278
3626	4819
268	23
513	70
1614	0
1361	5
1767	0
14065	6338
1253	0
2	0
653	0
1104	0
3958	0
305	1520
7288	0
147	7575
1	7575
1172	0
589	0
307	0
15856	0
1533	0
128	1261
2220	0
1042	0
0	0
0	0
5311	14686
8071	1024
17	0
39	0
33	44
31	437
216	64
0	94
40	12
4918	0
9	0
7	1258
5625	0
633	55
351	55
631	0
574	0
1900	0
5020	0
394	0
1131	0
19	772
61	1
2346	12644
1345	235
1868	2742
500	0
340	0
457	0
0	0
3541	0
1161	0
355	0
916	0
699	101
271	0
1241	61
1273	3
1232	161
96	761
62	371
943	0
366	0
319	3
34	290
5314	568
1609	522
145	307
1296	735
1226	849
994	4771
213	1
2023	0
964	0
6	20
14589	3
150	0
27	0
2057	0
751	0
1364	0
254	0
3	0
214	0
1117	0
1673	0
334	0
1002	4403
85495	2
4906	0
35847	0
4737	0
466	2
4096	0
185	0
281	0
499	265
687	107
876	4
126	0
180	864
182	864
297	0
55	0
148	0
1730	208
547	208
339	5
1943	0
544	255
299	0
6883	0
43	0
1383	200
1902	268
3264	0
21077	447
14345	0
997	45
1815	0
173	300
140	0
673	0
321	0
618	3
32	6
54	6
284	7
40	24
224	24
434	0
242	0
5597	0
4915	0
1003	201
321	0
2322	0
547	0
165	25
1184	0
3907	0
314	0
722	34
50	227
1593	227
2411	0
178	0
4923	250
1355	2571
1277	2589
4959	281
319	2706
335	0
487	0
683	0
403	0
1483	0
4097	0
540	4
208	4
740	15
0	753
0	674
4296	308
3267	93
39	0
1001	304
2349	498
72	3432
129	3413
7059	0
1714	0
327	0
161	0
4350	0
129	0
135	0
36	0
2540	0
853	42
155	0
6166	0
338	24
198	12
1481	0
5279	0
150	20
180	74
507	0
354	55
132	1
1268	1
2557	61
226	0
217	0
248	769
1915	936
251	684
192	0
9919	0
522	0
131	0
28797	0
2110	0
353	0
2468	106
898	106
202	268
296	0
2199	289
463	0
1097	20
196	0
140	0
22823	0
1000	812
6075	812
891	0
846	0
64	146
636	47
17	1355
922	1377
574	3
1932	300
1293	740
40	1108
183	1082
42	0
179	0
73926	2
641	15
997	6
696	156
68	156
386	58
478	58
29	0
21	227
10	227
624	0
468	0
501	605
0	972
1171	2
1727	2
430	21
270	21
2546	345
339	6
119	2
82	0
7344	0
1217	1585
481	1503
1170	0
1265	126
557	52
1306	308
211	0
1386	0
177	0
173	0
1136	0
9606	0
0	473
0	473
707	0
5866	0
1307	0
5679	0
332	0
148	11
27	2934
820	352
556	313
991	0
65	1622
244	1622
623	0
287	0
2081	351
2202	90
77	0
908	0
378	0
1529	0
1198	304
218	0
1519	0
628	0
1667	0
1081	191
5703	0
246	0
1769	0
1155	0
1166	0
2160	0
9707	2
78	0
1138	0
447	0
244	0
848	0
599	0
956	2238
4766	2085
789	1269
34	0
1813	2066
53	2066
117	565
211	565
82	0
34990	0
116	0
1007	77
950	0
79	0
4540	66
599	0
1046	0
15720	3
10625	0
44	13
35	13
1502	0
1664	0
599	0
1194	0
3341	0
227	0
1551	0
164	0
170	0
5512	0
6166	0
123	0
326	0
2453	0
255	0
216	0
2261	0
782	0
232	0
535	0
862	0
4472	430
568	430
101	434
87	434
8692	0
130	0
5915	0
413	448
10537	0
442	0
84	0
3281	569
3472	0
10038	0
562	0
2386	0
2360	0
248	0
384	78
840	2
86	0
319	1882
390	1817
133	2
130	65
20	65
16299	0
244	0
246	0
642	55
96	96
273	130
1197	0
23	4806
4670	0
1971	0
17272	0
13020	0
32	0
7369	0
39	0
586	0
3289	0
22	0
18322	0
2593	0
13668	304
2	0
948	0
36	0
339	0
539	0
2780	0
176	0
3235	0
517	11
5136	0
1500	0
317	0
1	0
1236	0
283	9
144	9
661	0
508	32
1196	0
273	0
2114	58
410	1379
1565	0
188	626
41	626
509	53
2766	0
596	177
482	177
562	0
449	0
608	0
13390	2
627	0
80	522
68	526
38835	0
1132	0
5194	814
568	0
1532	0
639	0
20948	446
645	1172
289	1197
632	0
4058	0
459	0
1190	2
14	1051
602	1051
216	0
3099	337
6638	0
3293	0
2656	0
1078	0
96	86
9306	0
705	0
754	0
913	0
499	0
1704	251
141	0
342	0
592	45
21	0
272	0
8115	1008
1127	0
318	3
91	0
36	0
1258	0
82	612
508	0
19335	1
1016	352
651	352
410	0
1239	0
583	191
184	0
158	4
557	411
17133	411
430	299
403	299
137	0
726	0
799	0
2956	289
3003	601
22	0
108	0
1561	0
16454	0
410	0
885	0
369	0
3055	0
387	49
9350	0
8	128
188	13523
14	17081
2751	9769
4231	11683
2630	0
4219	0
4	4591
290	7387
1589	410
140	410
617	44
1509	77
674	0
1231	1
119	0
2658	0
4339	0
129	0
19	167
300	167
31	3
271	0
22	0
68	0
3704	916
70	916
229	1236
254	1235
215	0
306	11
151	232
8	232
411	0
99	1
169	1
283	0
145	0
576	0
205	1
881	2
193	0
429	0
10145	0
117	0
114	0
530	0
2253	767
290	841
3811	1066
1222	0
5921	0
844	3
1901	4
6157	0
2222	0
93	128
34	128
759	0
4345	0
271	70
92	70
616	1064
401	0
160	0
1140	0
1811	0
854	0
77	11
63	11
205	0
5	96
62	96
2018	0
18007	354
1361	353
4056	0
288	69
378	142
44	73
431	0
610	0
256	0
32	1033
209	1033
256	0
943	22
708	22
105	29
35	29
691	0
2	386
323	64
660	0
34060	1
150350	0
285	202
352	55
189	0
324	8
523	0
474	0
1709	0
1660	0
715	0
756	0
131	0
3543	999
2625	999
858	0
4794	0
21526	0
1608	0
110	0
869	0
110	0
288	0
263	0
1865	1190
8648	0
439	0
373	0
245	0
562	0
565	0
298	0
10999	0
5906	0
293	0
3235	0
693	38
1907	0
4229	0
46	1153
24	1153
6537	0
111	0
1128	0
75	151
173	151
453	280
1386	73
36057	2
479	0
47	0
2079	0
782	7516
2482	7524
918	4
638	0
1836	0
7179	1
4608	0
494	0
91	1
119	1
1175	0
5991	0
216	280
101	279
288	38
173	0
116	0
39	0
169	0
10621	4856
11046	3053
58415	3653
299	268
281	0
2490	5
367	0
16281	0
147	0
2704	0
852	393
1209	687
787	294
147	0
5974	7363
4299	910
251	0
1330	0
95	0
4906	0
30	0
436	0
931	1
79	3
1162	0
25	62
24	64
602	15
698	0
2516	1475
3760	1623
632	1417
335	3289
292	3287
178	121
354	393
467	390
119	35
32206	36
360	67
2719	67
12475	0
2460	0
6	40
5	40
388	0
229	529
54531	529
502	0
16	165
20	165
19	0
997	373
156	364
1754	572
739	382
709	0
661	17
115	17
1422	0
348	9
2029	0
3872	0
800	0
252	1
2412	0
219	0
343	0
627	0
3181	232
994	557
250	537
665	0
341	267
599	766
832	787
1013	61
98	0
5559	0
4404	0
321	0
481	0
357	1
364	0
157	1770
51	1770
2838	0
361	0
58	0
1230	0
654	0
3756	0
1189	0
689	520
1907	446
0	361
2670	1923
3448	1902
83	0
1792	1261
15697	0
1598	1146
539	266
3021	955
1492	0
1883	0
895	77
781	29605
0	26431
715	28381
612	23755
9	784
657	897
2845	0
469	55
215	124
63	115
906	197
2067	14059
1289	1166
2299	86
6544	170
1416	570
789	570
108	624
109	624
873	0
1325	4
135	11
55	437
1569	0
1641	0
996	97
1268	96
793	0
56	0
580	0
492	300
3805	0
248	20
10771	0
4657	0
122	82
305	0
209	2
595	1217
12772	0
781	1217
304	86
16	4962
15	4962
1313	38
394	2149
406	2149
194	2443
0	843
487	3286
581	6345
1069	6345
115	0
440	0
315	9
153	9
3125	0
18084	0
6664	1691
7162	32
2366	582
714	0
2079	3466
2272	3566
878	0
898	0
2725	0
317	3532
130	3026
0	3538
722	0
768	94
42	0
707	17
555	63
245	197
3003	279
13793	0
337	21
73	21
5299	1908
3426	825
13441	2552
773	5087
985	2152
8802	3022
2521	6500
3080	898
3607	771
17504	734
3112	2153
2510	2031
3908	1694
3371	2196
539	80
120	0
2681	392
393	53
485	33
1255	0
31	4
45	0
73	0
11	772
604	0
1151	0
115	1262
81	1262
955	11
1331	11
332	0
3265	13011
19931	474
206	1275
595	126
239	449
1667	142
379	1276
441	1328
422	1361
1707	0
82	567
113	202
491	299
320	150
1399	0
790	0
990	9220
459	9220
2271	0
208	0
550	131
2460	3033
825	0
1601	0
2923	0
860	0
1127	0
143	0
751	0
84	64
138	64
216	37
1670	37
79990	22121
14207	22121
650	0
420	0
93	0
1935	1
32	0
645	20
1070	20
181	0
286	12
3368	0
1698	0
803	0
126	0
42472	1
2794	0
172	0
54	0
275	0
2015	630
166	608
361	225
1874	1077
1360	51
2183	384
1858	752
425	232
547	316
1213	316
3457	0
2588	0
1204	644
1847	3402
810	174
1724	1471
3863	6121
3232	6173
1056	3257
1430	0
338	0
381	0
565	0
13408	0
551	0
4237	6
411	34
253	0
29490	0
132	271
60	271
263	0
1670	0
2288	0
636	0
2502	0
1429	61
191	0
244	0
146	0
1180	0
1415	0
5795	373
1552	954
39967	2371
2678	975
64	0
133	0
254	0
452	0
2074	0
2	252
15	815
8	561
256	659
1	542
1165	252
224	0
190	0
632	0
3232	0
690	617
1090	612
157	460
1110	526
856	219
59	229
