UniqueCount	AmbigCount
179	0
1648	0
1	18
2	0
1865	0
1598	0
598	0
540	0
36233	0
1811	0
332	10
468	0
1101	0
756	1
25356	0
1298	0
6488	0
92	0
21	0
2863	0
786	13
659	13
4	110
0	1036
574	774
0	1065
1793	1448
71501	0
102	0
323	0
3222	0
258	6734
0	6734
391	0
724	0
33	0
6287	0
521	301
46830	0
603	0
12075	0
1633	0
3365	0
1799	286
4465	0
28	0
609	0
1207	0
1074	31
597	0
0	3866
387	204
1068	0
1201	0
2712	0
854	0
93	0
236	0
926	677
1024	677
5208	0
3589	48
68	0
9184	0
1073	0
50	0
38651	0
1038	0
1436	0
1983	0
493	0
325	0
56	166
44	0
84	0
89	1383
993	57
1202	413
2778	0
8457	0
2044	141
1355	141
596	1277
147	0
8575	0
71	173
0	164
739	0
106	31
13	364
50	364
148	0
723	1211
743	0
115513	1
2286	0
8950	0
2237	0
520	0
483	0
74	0
306	2
682	7
711	509
6116	0
0	0
213	0
1778	59
898	0
1	0
1803	130
952	0
42	0
90	133
167	9687
311	0
2015	0
4000	0
559	0
409	0
209	0
1713	1245
259	148
26	148
4618	0
3834	0
194	86
1434	86
143	0
0	225
85	10
83	51
25	0
2128	0
1171	2405
661	2584
888	0
825	0
0	0
132	17238
1127	17238
916	0
315	0
72	0
1761	0
2273	0
1101	1923
830	1851
646	1724
233	16
482	88
1721	0
2100	0
1981	0
13177	6024
1517	0
1	0
923	0
1655	0
4567	0
357	1297
10440	0
231	9659
0	9657
1897	0
715	0
139	0
7323	0
1089	0
271	1631
3013	0
1572	0
0	0
0	0
3399	10855
6849	609
31	6
54	6
39	44
30	369
382	66
0	72
62	15
4894	0
30	0
2	490
10069	0
1079	108
261	108
1507	0
702	0
1595	0
7946	0
505	0
1457	0
23	859
76	0
548	3366
546	56
1179	620
753	0
515	0
565	0
0	0
4342	0
1578	0
361	0
707	0
755	87
322	0
511	15
1084	3
1472	24
30	296
23	99
2497	0
1360	0
325	5
23	239
8117	970
2084	923
272	582
2626	1533
1351	1639
1911	4609
175	2
2832	0
1012	0
2	18
24078	0
222	0
31	0
3113	0
1188	0
2828	0
38	0
0	0
309	0
2240	0
1924	0
304	0
156	743
225463	2
243	0
16447	0
2393	0
265	3
1253	0
163	0
328	0
416	166
266	27
482	0
173	0
34	238
52	238
208	0
105	5
46	0
1801	214
425	214
238	0
113	0
172	99
240	0
11528	0
9	0
1163	123
3056	389
2605	0
10467	177
5009	0
1076	25
487	0
199	335
124	0
589	0
192	0
391	5
64	20
71	20
179	0
43	32
276	32
558	1
223	2
2430	0
3372	0
769	221
249	0
1446	0
543	0
2	0
868	0
2245	0
647	0
977	5
8	62
554	62
770	0
289	0
1372	106
290	1641
692	1684
1024	48
94	1652
248	0
667	0
489	0
171	0
1280	0
468	0
549	1
205	1
819	8
0	136
0	123
3453	273
2690	68
30	0
558	260
1662	386
29	1313
45	1306
6197	0
2593	0
305	0
157	0
1592	0
71	0
112	0
15	0
1734	0
842	45
234	0
1869	0
80	5
114	4
1130	0
2500	0
18	0
18	8
156	0
168	23
70	0
1115	0
2141	55
195	0
122	0
221	512
1149	583
130	504
209	0
5171	0
298	0
34	0
14620	0
1591	0
198	0
1474	64
632	64
48	30
202	0
2660	362
541	0
1134	12
84	0
48	0
13383	0
860	1485
10494	1486
73	0
478	0
30	140
1287	96
14	557
502	568
381	0
413	48
366	246
9	256
33	248
5	0
165	0
24351	1
602	8
28	0
171	57
38	57
429	81
833	81
1	0
10	140
6	140
456	0
329	0
389	547
0	816
546	4
732	3
694	31
19	30
2553	274
18	0
64	0
24	0
2407	0
1184	1462
472	1407
534	0
1181	97
204	64
1355	240
39	0
1231	0
164	0
107	0
1083	0
11491	0
0	215
0	215
300	0
5676	0
470	0
2812	0
256	0
230	10
51	3874
273	95
47	85
62	0
52	969
205	969
397	0
102	0
474	59
791	13
21	0
483	0
109	0
1909	0
457	98
23	0
1885	0
167	0
1245	0
46	12
4623	0
245	0
1373	0
386	0
363	0
1767	0
13267	4
153	0
1893	0
179	0
227	0
336	0
425	0
654	1956
3961	1646
460	1104
1	0
346	334
8	334
126	744
234	744
27	0
30248	2
58	0
148	7
32	0
42	0
5630	25
85	0
669	0
21050	1
9417	0
13	4
20	4
964	0
1291	0
208	0
1018	0
122	0
102	0
1379	0
51	0
158	0
6405	0
4263	0
110	0
595	0
764	0
167	0
3	0
310	0
292	0
98	0
252	0
816	0
1288	124
121	124
69	364
92	364
6218	0
43	0
3890	0
218	224
3605	0
200	0
96	0
2722	431
2599	0
7683	0
663	0
1858	0
1410	2
153	0
10	0
735	1
22	0
315	515
89	505
74	0
66	15
15	15
10651	0
185	0
293	1
293	23
25	66
153	94
865	0
4	1277
3514	0
1379	0
5674	0
6511	0
7	0
4543	0
59	0
236	0
1870	0
2	0
19191	2
1043	0
3976	98
5	0
501	0
18	0
34	0
462	0
1537	0
220	0
815	0
335	3
1749	0
1797	0
90	0
8	0
625	0
263	9
192	9
991	0
602	39
499	0
129	0
1821	44
326	1212
1436	0
9	36
10	36
322	39
1677	0
599	205
376	205
369	0
583	0
632	0
16034	0
392	0
49	243
20	242
32314	0
1348	0
2906	408
688	0
403	0
859	0
21024	200
122	151
24	149
787	0
2865	0
383	0
1273	0
17	681
344	681
204	0
3209	349
2415	0
2171	0
1943	0
746	0
10	91
4363	0
266	0
1265	0
643	0
248	0
1813	164
164	0
89	0
120	8
9	0
170	0
4689	710
226	0
200	5
123	0
2	0
989	0
73	509
533	0
11379	1
766	261
494	261
142	0
994	0
2	12
194	0
128	8
170	128
4915	128
449	247
324	246
23	0
5268	0
632	0
3612	362
2341	471
47	0
28	0
1027	0
11003	0
125	0
935	0
176	0
2283	0
278	31
14242	1
3	133
45	5459
6	6964
1955	4599
2152	5353
1674	0
2422	0
1	4275
1076	6823
642	191
55	191
149	5
701	26
374	0
915	0
32	0
2594	0
2843	0
44	0
9	100
164	100
4	1
151	0
21	0
27	2
1243	268
18	268
18	94
23	94
106	0
496	10
35	54
0	54
115	0
30	0
145	0
72	0
42	0
723	0
128	1
467	0
25	0
353	0
5402	0
124	0
141	0
880	0
1899	676
224	586
2048	706
753	0
9133	0
557	0
2249	9
385	0
3109	0
102	130
16	130
435	0
2213	0
126	54
39	54
306	1245
350	0
144	0
198	0
561	0
310	0
10	6
30	6
110	0
5	51
49	51
433	0
7261	115
551	115
938	0
71	14
58	22
13	9
587	0
183	0
328	0
14	789
155	789
124	0
233	7
285	7
33	5
13	5
224	0
0	225
239	49
136	0
18567	0
98062	0
199	139
312	44
89	0
308	42
551	0
239	0
1161	0
618	0
2100	0
800	0
260	0
5103	1607
3211	1607
776	0
3308	0
11964	0
860	0
42	0
697	0
127	0
228	0
97	0
1331	1109
6145	0
600	0
239	0
45	0
836	0
311	0
622	0
6984	0
4783	0
235	0
1645	0
666	20
987	0
2837	0
57	1854
51	1854
5699	0
33	0
1262	0
0	2
4	2
329	191
1095	67
4777	0
185	0
25	0
1286	0
596	10291
2217	10292
1020	9
666	0
1260	0
5293	0
5045	0
423	0
58	0
30	0
612	0
4381	0
270	310
55	310
328	25
123	0
203	0
18	0
259	0
9416	3785
8611	1709
42022	2580
57	30
17	0
3368	0
855	0
4474	0
101	0
1581	0
542	249
593	382
294	135
35	0
2299	6552
2914	540
253	0
3149	0
63	0
7244	0
3	0
329	0
501	0
4	1
712	0
4	6
2	6
444	0
264	0
1172	846
3320	1269
902	1240
155	1471
77	1470
118	66
263	196
134	194
60	21
11020	21
452	48
1721	48
6021	0
1627	0
6	48
3	48
571	0
168	433
33209	430
158	0
0	37
14	37
34	0
455	232
83	199
2310	404
645	340
1095	0
223	5
46	5
384	0
412	18
2721	0
2391	0
614	0
83	1
673	0
222	0
527	0
402	0
1626	97
650	338
137	321
765	0
222	210
793	788
422	792
519	22
59	0
3032	0
1921	0
157	0
373	0
109	0
197	0
54	694
26	694
951	0
422	0
61	0
856	0
472	0
3029	0
793	0
5	18
159	26
0	8
60	115
277	115
105	0
2141	1631
6348	0
1033	698
173	155
2028	640
1316	0
2190	0
853	26
255	10976
0	9996
314	10492
179	8958
2	265
225	312
1917	0
212	15
33	35
12	35
240	103
1572	10398
920	831
1854	30
5183	147
510	202
367	202
94	470
93	470
120	0
1400	4
117	24
64	368
1215	0
1516	0
290	28
442	28
1068	0
22	0
516	0
588	335
2977	3
300	12
9619	0
4455	0
148	91
334	0
127	1
715	1606
20482	0
1320	1606
277	89
13	2106
