UniqueCount	AmbigCount
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
38	59
144	84
0	99
126	99
0	0
6655	0
246	766
16	766
0	6
0	6
6	6
0	0
6	0
20	0
0	0
0	0
0	0
0	0
22	0
0	0
882	11
0	0
0	0
2	0
0	0
0	0
0	0
316	57
0	3
0	3
10	0
295	0
2	0
0	0
0	0
58	0
689	0
0	0
4	0
21	0
0	0
0	0
0	0
2400	0
0	0
1907	0
0	0
0	0
0	46
7	46
6	43
167	45
0	0
0	0
0	0
0	0
0	0
1	0
0	2
0	0
0	0
0	5
0	0
16	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
40	4
0	0
1603	0
1	0
0	0
0	0
82	70
3	70
18323	0
3566	4870
380	4870
657	0
1	0
3437	0
18280	0
5852	0
770	0
4	0
0	45136
0	59153
0	59892
43260	59880
6193	0
1004	0
7	0
2400	0
2656	1
0	1
1955	0
0	0
21036	0
332	0
1121	0
30	412
45	412
509	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	11
0	0
0	0
90	0
0	0
10	0
0	0
0	0
11	0
4	0
4	0
0	0
17902	0
0	0
0	0
0	610
0	518
1	504
0	596
0	0
0	0
23	0
0	0
0	0
0	0
1039	0
11	0
22	0
35	0
0	0
0	0
0	0
0	0
43	7
0	10
0	10
0	1
0	0
0	0
0	0
0	0
87	0
0	0
1	15
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1258	0
1701	0
18	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
721	0
12	0
0	0
3273	0
0	0
0	0
0	0
0	0
2450	1
73	83
205	32
0	0
4623	0
0	0
0	0
0	0
0	0
629	0
0	0
0	0
0	0
112	0
20	78
17	78
0	0
1	8
0	8
0	0
0	0
1	0
0	0
0	0
0	0
14	25
4	23
0	0
499	0
0	0
5	0
