UniqueCount	AmbigCount
40	0
2340	0
16	22
45	0
1788	0
413	0
566	0
732	0
10159	0
5527	0
146	2
2122	0
882	0
4223	0
4840	0
1289	0
5577	0
162	0
138	0
3423	0
461	2
410	2
8	255
0	1860
1075	1623
0	1913
3630	2891
61430	0
86	0
464	0
2327	0
423	11015
0	11015
412	0
658	0
20	0
6657	0
318	187
34746	0
2088	0
1860	0
720	0
2258	0
1677	325
2557	0
13	0
511	0
2921	0
1974	78
1404	0
0	1166
255	113
1584	0
760	0
522	0
962	0
677	0
283	0
439	369
608	369
1463	0
5815	91
35	0
3198	0
1099	0
3	0
24790	0
1176	0
1580	0
1732	0
73	0
1004	0
316	764
17	0
69	0
51	1530
541	22
648	236
888	0
6010	0
3169	247
1988	247
1147	2215
58	0
9752	0
96	239
0	224
724	0
109	34
12	355
30	355
1162	0
13	36
790	0
47245	0
2347	0
3216	0
5637	0
277	5
47	0
98	0
1028	26
2207	28
2568	1727
18026	0
3	0
323	0
503	2
271	0
1	0
2947	270
2017	0
39	0
213	344
395	20537
968	0
478	0
7857	0
166	0
126	0
222	0
930	743
549	340
60	340
3163	0
818	0
274	87
1582	87
418	0
29	170
37	13
308	64
134	9
2099	0
2018	4911
1170	5047
159	0
937	0
110	0
50	8138
664	8138
1376	0
505	0
35	0
1888	0
2961	0
1136	1847
479	1328
302	1241
194	18
441	49
2330	0
981	8
2019	0
27750	11589
1487	0
0	0
487	0
1431	0
3615	0
565	1745
2637	0
34	3266
0	3265
2027	0
990	0
79	0
11313	0
580	0
186	2105
1225	2
1836	0
0	0
1	0
2224	8315
3052	445
34	2
71	2
53	90
28	498
166	122
0	141
13	8
7028	0
7	0
5	782
5453	0
1036	79
188	79
521	0
540	0
1565	0
7775	0
350	0
1513	0
10	902
88	2
733	4434
319	42
888	418
962	0
413	0
334	0
0	0
3572	0
1573	0
416	0
1338	0
1297	184
231	0
274	6
277	4
454	5
32	159
17	98
970	0
228	0
584	12
33	202
9730	1453
3779	1350
571	839
1501	962
940	1043
2905	5580
78	0
2654	0
1758	0
20	22
18306	0
128	0
35	0
4978	0
1185	0
1717	0
78	0
8	0
322	0
3348	0
2433	0
271	0
500	2230
26258	0
1784	0
1950	0
4149	0
117	2
1856	0
105	0
232	0
225	90
459	93
239	0
87	0
294	1151
201	1151
141	0
32	2
251	0
890	103
240	103
166	5
192	0
104	50
305	0
7648	0
21	0
1050	98
984	172
3174	0
9324	156
19288	0
1064	18
