UniqueCount	AmbigCount
399	0
2395	0
37	34
205	0
2536	0
1204	0
489	0
903	0
38939	0
14240	0
390	6
5187	0
1504	0
7289	0
23313	0
2002	0
6021	0
580	0
80	0
3894	0
440	1
346	1
12	1009
0	4533
2799	4074
0	4646
8187	7247
125890	2
227	0
481	0
5268	1
228	6262
1	6262
467	0
581	0
45	0
14114	0
548	382
35851	0
1005	0
5228	0
885	0
5388	0
4849	929
4235	0
45	0
1029	0
2253	0
2949	93
967	0
0	3020
536	264
867	0
687	0
3535	2
1151	0
1475	0
335	0
818	635
1022	635
5736	0
6933	104
79	0
7176	0
1060	0
14	0
21845	0
1567	0
973	0
2752	0
412	0
1386	0
140	444
40	0
124	0
267	2800
3016	242
2051	1184
1786	0
8235	0
2027	116
1261	116
3357	6219
2239	0
11032	1
171	376
0	345
848	0
119	48
13	378
52	378
239	0
790	1569
609	0
124209	2
2907	0
10251	0
3495	0
1001	1
277	0
185	0
749	12
1461	12
1964	1342
35741	0
27	5
307	0
1470	23
2266	0
2	0
3704	288
1162	0
64	0
110	200
184	10969
451	0
3185	0
16369	0
517	0
511	0
284	0
2074	1723
1676	1155
191	1155
6421	2
9570	0
450	173
2627	173
741	0
96	631
110	7
348	36
112	8
3586	0
1440	3275
802	3378
824	0
946	0
0	0
154	24973
1908	24973
1242	0
541	0
92	0
2274	0
2427	0
2253	3873
1705	3823
2312	3970
318	37
730	93
5347	0
2251	7
2670	0
28452	11985
2008	0
1	0
1331	0
1897	0
5983	0
535	1986
4195	0
143	8180
0	8180
2235	0
1086	0
734	0
24889	1
867	0
244	1974
3324	0
1913	0
0	0
0	0
9879	23956
13009	1663
23	4
50	4
98	102
97	924
550	143
0	172
88	19
5285	0
30	0
19	1945
7246	0
839	74
300	74
1207	0
917	0
2053	0
9747	0
684	0
1890	0
21	1076
87	2
3244	17028
1209	157
2178	1917
1047	0
612	0
735	0
0	0
6271	0
2052	0
532	0
1265	0
1440	205
534	0
1410	59
1581	5
1277	95
109	1103
74	480
2212	0
244	0
664	14
37	437
9709	891
2850	840
565	503
2722	1477
1618	1611
3183	11106
294	1
3815	0
1720	0
31	34
21156	0
425	0
65	0
3040	0
1465	0
2751	0
84	0
2	0
373	0
2030	0
4546	0
383	0
1548	6750
75874	0
7047	0
45464	0
8472	0
362	1
5932	0
246	0
415	0
799	275
1261	197
1671	5
248	0
240	1198
242	1198
210	0
76	1
264	0
1597	191
411	191
