UniqueCount	AmbigCount
2232	0
2330	0
124	46
18	0
1901	0
554	0
312	0
299	0
18890	0
3005	0
1289	27
942	0
1219	0
1866	0
3237	0
968	0
2215	0
108	0
100	0
473	0
608	3
465	3
57	325
135	1161
1274	1104
81	1201
1114	1876
52138	1
1052	0
304	0
1521	0
36	1779
25	1779
284	0
936	0
553	0
8573	0
701	394
15922	0
536	0
6868	0
472	0
1481	0
938	105
2044	0
179	0
1737	0
1105	0
797	24
1424	0
1	2390
556	234
476	0
226	0
3724	0
375	0
491	0
181	0
506	420
611	420
3116	0
2981	46
70	0
1840	0
779	0
499	0
6317	0
814	0
1101	0
952	0
93	0
2000	0
38	142
14	0
81	0
1492	1569
2260	153
1376	607
850	0
4756	0
1994	158
1312	158
640	1328
411	0
6589	0
83	296
15	294
481	0
146	17
50	492
14	492
18358	0
37	31
309	0
40514	0
1311	0
3503	0
1631	0
360	0
116	0
7	0
575	16
1376	15
486	350
10007	0
7	0
244	0
985	13
248	0
58	0
1765	136
942	0
96	0
51	145
80	8273
268	0
934	0
5837	0
228	0
145	0
155	0
244	391
522	281
1	281
3493	0
574	0
336	141
1628	141
677	0
12	87
39	4
70	26
24	1
1835	0
332	2746
1736	2882
693	1
574	0
35	0
199	7655
400	7655
1318	0
194	0
135	0
1300	0
733	0
3159	2367
2274	2331
644	2436
244	17
440	60
3069	0
562	0
1822	0
20801	8156
1069	0
150	0
303	0
1072	0
1534	0
716	879
7992	0
82	7283
1	7283
1327	0
699	0
249	0
15600	0
1666	0
145	1350
1632	0
1221	0
586	43
7218	43
1271	6013
2073	141
60	3
130	3
224	121
345	750
1372	116
78	181
315	42
2286	0
9	0
0	459
2809	0
818	47
229	47
696	0
526	0
1319	0
4474	0
343	0
1252	0
31	564
322	13
672	4424
2260	243
2408	1159
494	0
658	0
533	0
1023	0
3387	0
1241	0
305	0
990	0
808	92
311	0
280	46
2544	36
3856	19
12	81
7	31
1242	0
269	0
402	1
26	225
5333	691
2433	591
370	262
2416	1496
1708	1665
2734	4509
184	2
1460	0
1229	0
180	46
18192	0
1289	0
759	0
1281	0
990	0
1375	0
39	0
28630	0
263	0
3743	0
3764	0
267	0
328	1595
23868	0
1388	0
1	0
3500	0
145	1
2105	0
149	0
210	0
270	75
151	26
507	0
80	0
102	496
7	496
124	0
35	0
155	0
1830	146
285	146
117	0
103	0
55	29
261	0
1294	0
0	0
415	1
428	115
2075	0
9953	210
12562	0
720	7
807	0
89	422
55	0
657	0
110	0
504	1
93	37
66	37
136	4
22	10
84	10
311	0
414	0
2436	0
2881	0
459	83
226	0
1250	0
406	0
52	2
218	0
2780	0
450	0
1333	6
6	36
365	36
1428	0
171	0
464	13
108	256
119	261
618	30
20	283
203	0
549	0
214	0
39	0
1302	0
56	0
235	0
82	0
714	1
0	325
0	282
2211	122
1254	37
47	0
466	103
680	136
0	1400
0	1060
3886	0
1658	0
574	0
148	0
1908	0
52	0
100	0
40	0
1817	0
396	29
131	0
2378	0
845	74
214	9
1783	0
2685	0
13	0
10	1
68	1
82	8
64	0
877	0
498	12
217	0
150	0
261	859
1690	878
117	943
169	0
6220	0
436	0
17	0
20388	0
1258	0
82	0
3117	127
1160	127
68	30
523	0
1143	16
60	0
840	4
171	0
16	0
12293	0
589	251
1532	251
22	1
790	0
50	455
1163	384
3	287
243	289
362	0
833	122
1343	427
10	385
24	368
7	0
382	0
31	0
438	1
22	0
762	230
192	230
189	14
376	14
3	0
17	231
14	231
314	0
238	0
239	263
0	362
823	2
607	2
500	46
14	46
553	34
8	0
145	0
37	0
2311	0
555	525
57	531
137	0
774	64
77	34
105	23
42	0
925	0
22	0
71	0
546	0
7255	0
0	167
0	167
6	0
1236	0
70	0
194	0
264	0
2	0
2	2392
926	255
28	204
7	0
28	723
142	723
4	0
68	0
1238	75
1370	20
30	0
264	0
148	0
598	0
817	191
2	0
1281	0
487	0
997	0
609	62
2772	0
251	0
988	0
476	0
790	0
592	0
8021	0
118	0
776	0
343	0
80	0
67	0
438	0
437	1736
1886	910
468	1064
22	0
42	45
3	45
73	513
149	513
24	0
19096	0
4	0
227	8
15	0
53	0
3892	2
269	0
634	0
6674	0
7011	0
9	3
10	3
830	0
1329	0
300	0
1073	0
2296	0
189	0
640	0
296	0
49	0
3056	0
4671	0
34	0
538	0
2017	0
71	0
6	0
111	0
457	0
292	0
277	0
571	0
1508	132
121	132
154	315
1	315
8771	1
188	0
2323	0
34	145
4565	0
243	0
153	0
2133	296
1161	0
7753	0
657	0
1375	0
1839	0
499	0
97	9
979	3
58	0
201	635
91	570
43	0
6	11
42	11
7061	0
261	0
187	0
137	8
7	66
65	68
601	0
8	1328
2486	0
1275	0
2194	0
3876	0
16	0
3756	0
71	0
1404	0
1427	0
11	0
8063	0
904	0
7616	191
0	0
171	0
38	0
232	0
595	0
2597	0
217	0
1134	0
282	3
3420	0
1221	0
89	0
12	0
377	0
162	5
128	5
401	0
293	17
2910	0
14	0
65	0
0	31
1548	0
82	220
5	220
312	9
1466	0
371	100
272	100
443	0
127	0
389	0
8259	0
1164	0
52	200
12	202
20691	0
1073	0
1509	201
677	0
745	0
338	0
15565	76
141	211
33	207
2294	0
2168	0
147	0
1193	0
1	621
350	621
91	0
783	51
3908	0
1875	0
1711	0
965	0
238	51
3160	0
34	0
628	0
545	0
359	0
1121	63
113	0
74	0
418	16
4	0
119	0
7873	748
474	0
231	1
64	0
6	0
1274	0
33	350
179	0
5163	0
1351	356
471	356
0	0
971	0
265	62
51	0
12	3
272	158
8037	158
311	177
174	177
0	0
2294	0
432	0
1783	16
735	210
26	0
13	0
728	0
13942	0
46	0
936	0
25	0
2322	0
79	18
6973	2
0	145
117	5538
1	7312
1759	4562
2283	5598
566	0
2983	0
5	3702
367	5747
1	6
0	6
64	6
354	19
239	0
106	0
10	0
2554	0
1722	0
99	0
5	84
109	84
3	0
168	0
3	0
41	0
1284	346
85	346
18	145
57	145
32	0
13	0
219	277
0	277
128	0
58	1
85	1
62	0
93	0
337	0
44	0
201	0
141	0
269	0
5004	0
37	0
123	0
1220	0
1260	537
127	329
1315	454
146	0
1799	0
359	0
1196	10
1875	0
2016	0
63	82
16	82
785	0
1791	0
114	51
145	51
368	391
204	0
5	0
114	0
1403	0
570	0
34	2
41	2
11	0
3	73
55	73
1701	0
10937	163
801	163
3952	0
9	5
13	11
5	9
209	0
157	0
53	0
1	46
8	46
143	0
241	8
205	8
6	1
2	1
402	0
1	84
271	67
63	0
12791	0
87728	0
124	91
250	31
240	0
162	23
234	0
102	0
1028	0
1065	1
894	0
763	0
299	0
4871	1669
4954	1669
858	0
2944	0
1916	0
843	0
31	0
419	0
242	0
156	0
58	0
1625	957
6508	3
100	0
132	0
89	0
661	0
330	0
86	0
7108	0
3564	0
39	0
2026	0
915	46
1675	0
1037	1
46	881
19	881
3951	0
5	0
79	0
29	65
72	65
174	138
746	41
11060	3
308	0
28	0
1207	0
158	5944
541	5944
566	10
494	0
2280	0
4659	0
2506	0
45	0
36	1
20	1
44	0
4968	0
50	121
75	121
240	26
90	0
27	0
38	0
172	0
6957	3035
6244	1613
32863	2286
51	30
3	0
1133	0
370	0
7993	0
142	0
1133	0
348	164
591	264
476	101
212	0
1139	8446
1292	324
368	0
1375	0
43	0
3346	0
35	0
341	0
222	0
5	0
224	0
2	8
10	8
682	0
103	0
952	619
2565	922
157	801
67	805
84	761
142	91
326	311
274	311
118	44
23259	44
295	1
217	1
2570	1
779	0
0	0
0	0
443	0
106	488
26393	488
22	0
0	67
13	67
34	0
32	128
3	45
300	268
974	374
358	0
542	15
107	15
877	0
185	6
783	0
2374	0
238	0
294	0
849	0
331	0
92	0
665	0
922	42
188	137
30	134
619	0
16	80
206	260
135	262
186	11
55	0
1230	0
2203	0
19	0
253	0
24	0
300	0
50	880
42	880
189	0
322	0
112	0
172	0
768	0
1343	0
594	0
169	137
966	163
0	81
793	955
1639	942
305	0
1957	1350
1522	0
2196	1139
1330	312
2641	866
1313	0
1486	0
495	19
179	15591
0	12891
677	14797
194	11539
16	862
370	947
1593	0
98	16
389	287
266	308
62	47
1435	5850
81	467
1373	23
2789	55
77	37
33	37
82	1026
239	1026
264	0
785	0
235	88
97	731
649	0
946	0
66	1
69	1
911	0
178	0
448	0
663	422
1542	0
163	4
9281	0
6773	0
141	44
183	0
358	3
1466	1177
5029	0
394	1177
97	12
7	1855
9	1855
1555	46
0	1235
510	1235
134	1105
0	363
156	1468
191	2337
330	2337
51	0
236	0
345	5
151	5
1900	0
6038	0
2857	2545
2493	17
1669	286
765	0
133	191
417	217
797	0
1020	0
2042	0
154	1721
129	1626
0	1726
717	0
406	8
34	0
359	7
0	5
344	317
246	21
7146	0
77	3
14	3
3362	1106
1329	372
8826	1503
397	2001
600	1189
5394	1642
981	2785
1147	324
2673	423
10861	359
1719	1272
1608	1184
1468	839
2183	1181
194	27
92	0
2967	101
85	10
59	2
716	0
82	7
17	0
83	0
8	564
582	0
324	0
0	280
20	280
74	0
137	0
272	0
1193	4517
6301	129
70	223
344	12
8	149
589	74
77	222
12	237
67	247
1095	0
22	140
15	56
72	54
116	48
2269	0
231	0
124	2211
246	2211
1626	0
52	0
284	37
664	998
992	0
457	0
363	0
1015	0
2146	0
36	0
758	0
1	1
0	1
141	56
390	56
52401	14486
9303	14486
369	0
536	0
109	0
1519	0
18	0
214	2
264	2
386	0
255	9
1757	0
674	0
29	0
84	0
13122	0
299	0
31	0
17	0
21	0
17	19
18	21
3	6
42	39
55	8
32	10
15	24
24	15
462	378
1186	378
2466	0
612	0
263	201
355	792
484	85
223	414
1049	1447
860	1460
418	805
1423	0
325	0
324	0
478	0
4430	0
398	0
1215	8
83	10
299	0
24245	0
131	318
110	318
49	0
1167	0
1246	0
445	0
562	0
441	46
40	0
241	0
113	0
792	0
1292	0
448	16
143	217
5582	282
249	59
2	0
32	0
74	0
520	0
1587	0
0	83
0	85
0	44
40	84
0	38
404	83
16	0
39	0
688	0
2807	0
1518	1082
2217	1089
163	874
2476	990
2005	514
458	139
645	0
328	0
60831	790
317	0
205	68
331	30
387	52
10	0
2699	0
934	0
7543	1409
839	1298
42	0
2019	0
251	16
224	9
315	49
4307	0
387	0
13	0
142	3
35	6
458	1
855	1
430	0
5688	421
1	361
1500	1662
729	3815
6033	0
39978	0
56	225
46206	0
3103	0
505	0
1	0
278	0
11	0
135	0
388	3
438	515
0	515
7584	117
218	1089
875	4010
132	1244
160	47
172	0
479	0
237	0
226	0
35	0
1618	0
3334	0
428	0
4402	0
79	29
94	20
43	82
256	292
121	220
34	40
135	0
6	83
269	80
111	0
65	0
118	6
451	43
600	15
1098	37
505	0
4	1
79	1
6	0
735	752
674	752
317	44
2062	1590
394	61
0	1589
488	35
744	35
3050	0
1451	0
170	0
84	0
86	2783
180	591
7	3613
100	5
13	16
0	3182
191	2141
52	21
53	6
1087	0
1115	0
604	0
841	0
939	0
792	0
453	0
279	10
1302	2
1022	59
4239	0
180	10
109	11
1172	0
811	0
23	3
651	11
940	73
868	0
148	0
209	0
1204	17
83	0
3609	0
2424	0
4	0
7	0
21	645
418	645
63	10
0	1595
184	0
4252	0
1655	0
228	15
309	7
293	3
121	3
334	0
28	0
222	0
