UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	1
16	6
0	19
11	19
0	0
15386	0
176	293
11	293
0	0
0	0
0	0
0	0
23	0
27	0
0	0
0	0
0	0
0	0
0	0
0	0
667	1
2	0
0	0
0	0
0	0
0	0
0	0
171	107
0	0
0	0
12	0
233	0
0	0
0	0
12	0
239	0
503	0
0	0
0	0
22	0
0	0
0	0
0	0
4112	0
0	0
1176	0
0	0
0	0
0	3
0	3
0	3
38	0
0	0
0	0
22	0
0	0
0	0
10	0
6	0
0	0
0	0
0	7
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	26
0	26
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
1669	0
0	0
0	0
0	0
97	78
0	78
38940	0
4289	5685
388	5685
678	0
7	7
6391	7
48892	0
3660	0
1054	0
0	0
0	30
0	34
0	34
45	33
4458	0
1017	0
33	0
5477	0
7095	0
11	0
5213	0
0	0
48024	0
62	0
1330	0
28	461
30	461
364	0
0	0
0	0
0	0
0	0
0	0
10	0
0	5
0	0
0	5
0	0
0	0
52	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
1	0
13825	0
0	0
0	0
0	393
0	470
5	495
0	418
0	0
0	0
14	0
0	0
0	0
0	0
2602	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1637	0
1341	0
8	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
601	0
0	0
0	0
2389	0
0	0
0	0
0	0
0	0
11345	1
102	120
136	50
0	0
6048	0
0	0
0	0
0	0
0	0
266	1
0	1
0	0
0	0
93	0
59	139
29	139
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
15	0
0	0
0	0
638	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	502
0	378
0	640
0	764
0	0
0	0
0	0
0	0
0	0
0	0
432	2
0	51
14	51
1502	0
0	0
0	0
1441	115
2634	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
77	0
0	0
0	0
0	0
2310	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
37	0
0	0
455	0
36	54
21	0
13	97
0	0
3	97
0	0
0	0
0	0
0	0
1072	5084
1507	5084
0	0
4	6
0	0
0	0
0	0
0	0
0	0
0	0
