UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
27	14
0	14
9	35
1	35
0	0
7177	0
62	174
11	174
2	0
1	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
0	0
327	0
0	0
0	0
0	0
0	0
0	0
0	0
134	39
0	0
0	0
0	0
127	0
0	3
0	0
0	0
82	0
273	0
0	0
0	0
12	0
0	0
0	0
0	0
1316	0
0	0
574	0
0	0
0	0
13	8
0	8
0	8
4	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
872	0
1	0
0	0
0	0
255	137
3	137
25477	0
1972	3194
764	3194
354	0
2	4
4110	4
34646	0
2360	0
480	0
2	0
0	1238
0	1260
0	1260
10	812
1981	0
436	0
58	0
2349	0
5494	0
12	0
3586	0
0	0
40304	0
55	0
3336	0
26	183
0	183
245	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	9
0	0
0	0
6	0
0	0
5	0
0	0
0	0
0	0
1	0
0	0
0	0
6331	0
0	0
0	0
0	169
0	330
0	389
0	228
0	0
0	0
0	0
0	0
0	0
0	0
1846	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
17	1
0	2
1	2
0	0
0	0
0	0
0	0
0	0
105	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1002	0
663	0
0	0
0	0
6	0
0	0
0	0
0	0
4	0
0	0
292	0
0	0
0	0
6113	0
0	0
0	0
0	13
0	13
2708	0
41	14
47	12
0	0
2820	0
0	0
0	0
0	0
0	0
158	0
0	0
0	0
0	0
48	0
13	67
23	67
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
5	1
0	0
0	0
244	0
12	10
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	352
0	236
0	384
0	500
0	0
0	0
0	0
0	0
0	3
0	3
0	1
0	109
9	109
590	0
0	0
0	0
1666	67
2115	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
1253	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
240	0
47	113
19	0
6	127
0	0
8	127
0	0
0	0
0	0
0	0
21	164
1	164
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
17	0
