UniqueCount	AmbigCount
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
66	0
0	0
0	0
0	0
21	8
0	8
17	18
19	18
0	0
9585	0
124	332
15	332
0	0
0	0
0	0
0	0
13	0
34	0
0	0
0	0
0	0
0	0
10	0
0	0
606	1
0	0
0	0
0	0
0	0
0	0
0	0
316	56
0	0
0	0
9	0
178	0
1	0
0	2
3	2
40	0
466	0
0	0
0	0
25	0
0	0
2	0
0	0
1076	0
0	0
1472	0
5	0
0	0
3	8
0	7
0	8
50	5
1	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
6	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
916	0
0	0
0	0
0	0
540	307
1	307
28762	0
1930	4359
1493	4359
494	0
0	2
3919	2
38997	0
4601	0
915	0
0	0
0	35177
0	35182
0	35182
11	21988
6942	0
687	0
36	0
2287	0
3530	0
9	0
2190	0
0	0
21394	0
29	0
784	0
49	229
0	229
344	0
0	0
0	0
0	0
0	6
0	6
0	0
1	12
0	0
0	12
0	0
0	0
5	0
0	0
7	0
0	0
0	1
2	1
0	0
1	0
0	0
8521	0
0	0
1	0
16	724
0	527
3	472
0	669
0	0
0	0
0	0
0	0
0	0
0	0
1466	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
29	5
0	4
2	4
0	0
0	0
0	0
0	0
0	0
1254	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1293	0
1100	0
1	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
546	0
0	0
0	0
5615	0
0	0
0	0
0	0
0	0
1058	0
29	40
70	9
0	0
3671	0
4	0
0	0
0	0
0	0
207	0
0	0
0	0
0	0
71	0
32	73
26	73
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
6	7
0	6
0	0
369	0
1	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	280
0	202
0	333
0	411
0	0
0	0
0	0
0	0
0	0
