UniqueCount	AmbigCount
271	0
1465	0
13	17
104	0
1121	0
616	0
335	0
427	0
19159	0
10328	0
247	6
3434	0
954	0
6192	0
13750	0
1016	0
3525	0
338	0
28	0
2299	0
305	1
229	1
29	776
0	2964
1886	2632
0	3021
5739	4676
47285	1
79	0
414	0
3319	0
121	3354
0	3354
252	0
296	0
51	0
6930	0
395	242
22938	0
646	0
3727	0
593	0
2725	0
2167	402
2296	0
12	0
335	0
679	0
2283	75
518	0
0	2678
321	151
358	0
145	0
2028	0
520	0
857	0
160	0
577	389
685	389
4584	0
3068	33
43	0
5579	0
659	0
75	0
15655	0
798	0
389	0
1263	0
391	0
489	0
110	197
18	0
69	0
183	1648
3537	255
1873	1210
927	0
3721	0
1081	67
684	67
2598	5106
1578	0
5109	0
54	135
0	130
445	0
47	11
13	208
21	208
214	0
693	1198
479	0
60420	0
1663	0
5657	0
1823	0
338	4
207	0
70	0
343	8
669	9
730	480
23530	1
30	2
140	0
1311	33
1548	0
3	0
1153	106
616	0
39	0
60	106
131	7316
123	0
1868	1
14033	0
216	0
313	0
142	0
1065	962
1450	922
161	922
2695	0
6098	0
362	132
2132	132
1079	0
70	384
68	2
278	17
62	1
1735	0
606	1388
338	1426
595	0
449	0
2	0
64	10242
703	10242
957	0
176	0
32	0
1228	0
1681	0
1334	2543
1498	3433
2600	3645
222	21
428	65
1533	0
822	6
1497	0
13662	5973
1124	0
0	0
517	0
1045	0
3435	0
253	1234
4763	0
128	7042
0	7042
1256	0
557	0
557	0
15223	1
1096	0
137	1230
1816	0
1129	0
1	0
2	0
5213	13182
7108	1038
26	1
26	1
35	55
34	292
280	43
0	50
41	8
3940	0
11	0
11	1324
4189	0
542	69
282	69
565	0
545	0
1566	0
4696	0
325	0
1087	0
16	648
46	2
2402	12772
1019	165
1538	2095
386	0
289	0
316	0
0	0
3108	0
1008	0
292	0
639	0
537	75
219	0
1000	45
959	6
1093	156
88	711
59	352
815	0
144	0
362	26
51	310
4060	439
1114	373
145	183
1270	703
1157	801
1084	4911
194	0
1805	0
872	0
6	17
15018	0
180	0
30	0
1450	0
750	0
1220	0
198	0
8	0
176	0
795	0
2459	0
248	0
1030	4329
44133	0
5863	0
35376	1
4793	0
83	2
3275	0
212	0
253	0
417	211
822	119
545	1
173	0
213	1090
236	1090
266	0
41	0
142	0
941	104
268	104
246	4
1810	0
541	292
279	0
4880	0
39	0
1293	237
1414	209
3362	0
20601	386
15391	0
971	34
1935	0
118	206
95	0
502	0
209	0
583	26
35	8
51	8
186	7
40	32
252	32
353	0
341	0
4877	0
5076	0
675	143
271	0
2569	0
381	0
196	20
537	0
3354	0
404	0
423	35
52	265
1718	265
2634	0
158	0
4211	153
1155	1802
725	1804
3330	147
219	1871
205	0
480	0
609	0
437	0
1120	0
3570	0
439	4
192	4
598	5
0	845
0	763
3002	265
2709	87
11	0
795	269
1948	433
62	3921
165	3896
7432	0
1614	0
290	0
180	0
5213	0
121	0
388	0
39	0
2581	0
717	34
155	0
6971	0
310	12
278	11
1543	0
5915	0
163	21
198	61
590	1
314	37
132	4
1431	4
2472	52
265	0
220	0
245	649
1486	762
174	577
194	0
9303	0
737	0
76	0
26291	1
2004	0
194	0
2581	124
920	124
280	180
247	0
1589	189
474	0
1013	15
71	0
113	0
24081	0
1066	840
5940	840
1111	1
869	0
52	180
730	69
7	726
414	734
636	1
1892	233
1242	647
41	982
175	964
14	0
249	0
45321	0
450	5
801	2
778	185
86	185
259	61
400	61
29	0
32	392
22	392
520	1
418	0
357	394
0	787
1396	2
2109	2
156	13
117	13
1100	129
261	2
145	3
66	0
8016	0
482	730
252	705
1207	0
523	90
310	50
584	143
67	0
1292	0
143	0
141	0
926	0
8666	0
0	514
0	514
382	0
3567	0
682	0
3651	0
159	0
93	5
30	2682
755	278
538	278
821	0
53	1534
274	1534
535	0
68	0
2090	244
1926	49
55	0
850	0
146	0
1329	0
1507	392
355	0
1099	0
604	0
1660	0
1366	200
6287	0
202	0
1326	0
1390	0
1450	0
2664	0
8849	3
55	0
947	0
509	0
194	0
664	0
606	0
638	1802
3955	1732
546	1015
27	0
1954	2194
67	2194
110	586
221	586
64	0
33339	0
90	0
689	61
1085	0
139	0
4290	77
895	0
945	0
8710	1
9911	0
61	19
28	19
1255	0
1231	0
610	0
1234	0
4018	0
217	0
1141	0
192	0
155	0
4827	0
5858	0
90	0
352	0
2869	0
105	0
160	2
2480	0
811	0
210	0
385	0
792	0
4408	447
527	447
63	421
83	421
5124	0
111	0
5764	0
283	254
12430	0
314	0
39	0
3025	493
2645	0
8369	0
423	0
2365	0
2755	0
263	0
384	59
731	0
73	0
279	1336
257	1342
156	13
134	56
17	54
16011	0
378	0
187	0
602	37
93	140
355	171
1158	0
20	5106
3436	0
1879	0
17706	1
12923	0
47	2
8721	0
53	0
588	0
2909	0
47	0
12135	0
3309	0
16512	392
3	0
541	0
25	0
501	0
467	0
2626	0
178	0
4721	0
364	9
6405	0
1448	0
352	0
2	0
1225	0
305	5
154	5
628	0
171	8
1460	0
184	0
1743	45
321	1200
1685	0
241	663
47	663
570	59
2761	0
554	174
423	174
563	0
221	0
646	0
10016	0
732	0
92	497
88	494
19614	0
961	0
5126	689
502	0
1930	0
447	0
24924	479
426	719
202	738
685	0
3900	0
324	0
1429	3
15	1174
692	1174
235	0
1348	157
8086	0
3098	0
2885	0
1034	0
122	55
7146	0
773	0
525	0
931	0
228	0
1424	210
159	0
234	0
702	49
16	0
244	0
8633	947
1359	0
263	1
98	0
48	0
1213	0
75	480
322	0
19062	0
1134	351
610	351
258	0
1260	0
660	200
126	0
168	8
611	453
20203	454
383	246
348	245
160	0
1043	0
770	0
2219	189
2496	438
24	0
114	0
1599	0
18430	1
306	0
989	0
249	0
3249	0
350	53
7001	0
2	106
197	13425
16	17369
2548	9787
4463	12122
1877	0
4545	0
1	3253
87	5243
422	140
29	140
592	46
660	31
697	0
638	0
123	0
2598	0
2590	0
186	0
19	186
289	186
39	7
221	0
19	0
77	1
2290	565
29	565
169	833
182	833
132	0
262	5
203	301
9	301
304	0
98	2
231	2
221	0
86	0
471	0
171	2
619	3
123	0
534	0
10532	0
72	0
80	0
492	0
1993	656
228	904
3687	1097
792	0
3803	0
740	1
1647	4
7178	0
1017	0
73	138
40	138
641	0
4988	0
210	99
83	99
561	962
334	0
78	0
1103	0
1957	0
928	0
134	17
122	17
171	0
7	77
64	77
1831	0
18644	350
1428	350
4484	1
242	66
425	128
76	66
321	0
520	0
130	0
10	995
194	995
225	0
861	21
625	21
87	22
17	22
625	0
9	361
354	51
599	0
32608	0
145671	2
156	127
209	35
225	0
416	17
540	0
254	0
1584	0
1832	0
605	0
633	0
117	0
3865	1037
2808	1037
756	0
5000	0
20803	0
1366	0
118	0
954	0
99	0
336	0
249	0
1236	997
8388	1
273	0
267	0
230	0
585	0
656	0
204	0
12198	0
6413	0
241	0
3636	0
696	65
2813	0
4044	0
24	715
19	715
6421	0
71	0
495	0
130	202
261	202
237	171
893	49
32771	1
426	0
43	0
2258	0
569	6556
2407	6563
1210	4
682	0
1725	0
6859	0
4530	0
540	0
66	3
96	3
1621	0
6314	0
282	308
78	308
245	37
200	0
133	0
47	0
197	0
9951	4985
10546	3178
56197	3858
319	180
249	0
1556	6
379	0
18872	1
133	0
2777	0
817	347
853	541
391	194
166	0
5087	6774
3623	666
209	0
1131	0
21	0
4695	0
34	0
468	0
703	0
66	7
1178	0
16	49
26	50
623	10
747	0
2567	1464
3486	1541
567	1154
273	2829
268	2837
198	129
376	502
485	500
154	40
35995	41
330	62
2962	62
12866	0
2034	0
7	42
3	42
358	0
297	626
60083	626
544	0
23	197
16	197
31	0
526	236
103	225
1378	384
512	274
583	0
757	22
109	22
1689	0
287	21
1468	0
5040	0
843	0
143	3
2348	0
184	0
215	0
558	0
3135	219
775	439
159	427
587	0
244	196
322	499
518	508
639	41
110	0
6029	0
4051	0
140	0
425	0
321	0
295	0
158	1891
54	1891
584	0
308	0
37	0
1067	0
676	0
3727	0
1159	0
834	593
2055	445
1	447
3115	2243
3775	2223
69	0
1758	1230
14928	0
1780	972
585	128
3064	857
1252	0
1494	0
676	31
614	28548
0	25290
550	26988
463	22579
14	783
514	896
2096	0
427	70
218	102
37	100
981	189
1326	12580
1060	1077
1780	48
4847	161
860	408
688	408
136	789
161	789
872	0
1232	3
111	14
44	301
1063	0
1514	0
516	62
666	62
577	0
77	0
562	0
344	206
3507	0
249	15
10446	0
4324	0
100	47
293	0
221	0
765	1195
9773	0
899	1195
258	67
25	5387
25	5387
1384	65
443	2648
478	2648
200	2467
0	828
589	3295
295	3377
584	3377
89	0
367	0
118	3
67	3
3183	0
19903	0
6969	1780
2325	8
2318	470
608	0
2369	4038
2426	4134
1083	0
620	0
2608	1
287	2994
139	2615
0	3005
654	0
657	115
33	0
685	22
422	61
281	215
2036	159
10319	1
182	16
48	16
5553	2061
3261	731
15959	2774
570	4489
956	1811
8065	2639
2524	6090
2838	818
3306	764
20948	815
2841	2370
2265	2032
3929	1784
4086	2472
528	94
49	0
2473	336
431	51
358	16
1194	0
44	8
66	0
143	0
21	648
488	0
288	0
43	386
23	386
366	2
549	2
372	0
3376	13188
19651	530
242	1409
551	184
251	561
1694	148
387	1407
454	1575
439	1650
1570	0
103	515
115	165
478	281
324	135
1366	0
557	0
526	5390
429	5390
1006	0
138	0
532	104
1744	2236
809	0
706	0
1964	0
823	0
951	0
128	0
839	0
61	43
104	43
207	18
1339	18
77444	21180
14125	21179
408	0
356	0
77	0
2293	0
41	0
411	9
709	9
112	0
395	11
3726	0
1381	0
236	0
99	0
38662	0
1442	0
190	0
82	0
305	0
1692	559
179	569
383	234
1688	1053
1468	65
1773	372
1717	710
401	201
455	297
1080	297
3958	0
666	0
830	478
1458	2625
629	145
1319	1128
2880	4553
2547	4581
880	2489
1217	0
286	0
265	0
362	0
13846	0
502	0
3661	11
345	38
182	0
26190	0
91	209
85	209
254	0
1632	0
2018	0
726	0
1295	0
1087	45
43	0
244	0
105	0
1066	0
1475	0
5370	306
1415	851
33730	2118
2417	902
77	0
103	0
220	0
481	0
2011	0
0	265
15	780
10	509
274	681
2	516
1183	265
65	0
142	0
602	0
2686	0
826	864
1270	852
210	658
1307	633
1134	237
90	284
586	0
689	0
81880	1166
341	0
94	25
232	20
181	22
282	0
4202	1
966	0
10803	2039
2071	1844
174	0
1986	0
439	26
456	4
503	103
10381	0
586	0
224	1
154	27
418	22
777	1
1786	1
497	0
21420	4231
28	3932
2978	2974
6193	3828
6432	0
40371	1
58	310
67570	1
6923	0
522	0
28	0
571	0
80	0
220	0
10801	11
291	414
4	414
8785	268
293	1795
1965	4757
458	1934
172	49
114	0
460	0
309	1
267	0
171	3
705	0
2557	0
925	0
3953	0
2849	1775
4355	1416
2964	2994
10801	12339
6325	9970
1764	1955
82	0
95	138
570	130
55	0
170	0
220	21
602	87
451	7
1854	88
514	0
14	5
