UniqueCount	AmbigCount
2492	0
2360	0
47	15
26	0
1925	0
678	0
425	0
349	0
32402	0
3476	0
818	22
1197	0
1123	0
1896	0
2816	0
1074	0
2434	0
168	0
161	0
536	0
629	6
508	6
53	338
151	1419
1606	1439
86	1435
1441	2408
37748	0
853	0
388	0
1842	0
67	2659
32	2659
236	0
965	0
439	0
8362	0
723	442
19694	0
736	0
10008	0
745	0
1678	0
1194	130
2226	0
131	0
1425	0
853	0
1060	23
1091	0
1	2335
536	277
622	0
260	0
2614	0
411	0
488	0
119	0
697	613
993	613
2490	0
3541	72
42	0
2370	0
743	0
553	0
8521	0
826	0
862	0
950	0
109	0
1200	0
79	132
19	0
58	0
1078	1242
1818	140
1063	500
1489	0
3765	0
2197	147
1353	147
1039	2088
397	0
6601	0
102	353
17	345
559	0
139	14
26	353
20	353
12903	0
33	29
239	0
38078	0
1476	0
4092	0
2345	0
217	1
193	0
7	0
610	24
1375	29
690	483
11003	0
4	0
248	0
979	21
347	0
111	0
2443	215
967	0
78	0
47	98
127	8409
203	0
646	0
6939	0
223	0
156	0
160	0
254	365
623	394
7	394
3425	0
693	0
333	121
1781	121
821	0
10	55
53	2
82	10
6	0
1456	0
662	4029
2423	4232
583	0
624	0
44	0
118	4633
292	4633
1383	0
145	0
94	0
1342	0
1361	0
2136	1921
1850	1890
532	1941
301	8
525	52
2617	0
524	0
1734	0
16559	6760
969	0
133	0
349	0
1054	0
1863	0
839	1061
13911	0
63	6743
5	6742
1335	0
636	0
213	0
12706	0
2087	0
134	1295
1759	0
1271	0
897	62
12475	62
1138	5860
2212	109
55	4
59	4
249	127
339	769
862	130
66	229
175	23
2341	0
10	0
10	654
3875	0
831	78
292	78
598	0
511	0
1236	0
5163	0
301	0
1128	0
28	780
265	7
1005	6275
1573	187
1855	1017
469	0
525	0
442	0
1129	0
3210	0
1324	0
329	0
999	0
1010	147
235	0
240	43
1723	26
2685	22
4	87
13	55
1094	0
291	0
369	1
21	221
5560	1075
3370	956
289	363
2218	1220
1771	1407
1925	3417
138	1
1387	0
1351	0
65	15
20803	0
1245	0
635	0
2113	0
989	0
1300	0
350	0
30730	1
225	0
4070	0
3301	0
342	0
471	1978
56604	0
1756	0
0	0
3737	0
68	0
2737	0
136	0
216	0
288	71
254	28
217	0
51	0
118	521
3	521
133	0
41	4
185	0
2269	233
555	233
123	1
44	0
51	22
292	0
1966	0
0	0
351	0
568	140
2047	0
12819	250
14909	0
711	6
955	0
83	199
53	0
592	0
61	0
535	1
50	7
21	7
110	3
10	8
88	8
280	1
293	0
2807	0
2892	0
745	130
204	0
1278	0
429	0
43	1
233	0
2536	0
376	0
1106	8
8	39
276	39
1329	0
154	0
664	29
206	313
145	307
1158	51
39	332
194	0
583	0
219	0
31	0
1413	0
61	0
274	4
114	4
457	3
0	338
1	295
1632	81
1199	38
98	0
406	73
615	123
0	1694
0	1315
4091	0
1255	1
356	0
110	0
2274	0
118	0
58	0
33	0
1461	0
262	14
142	0
2940	0
656	66
201	11
1336	0
2802	0
0	0
2	0
36	0
110	8
72	0
1005	0
838	21
171	0
155	0
258	817
1475	811
126	886
154	0
6425	0
437	0
20	0
19427	0
1167	0
104	0
2930	115
1160	115
109	36
471	0
1202	37
95	0
806	9
189	0
17	0
13299	0
807	345
1653	345
38	0
891	0
18	402
716	373
6	315
194	323
284	1
693	109
1040	362
6	333
34	308
9	0
291	0
86	0
273	3
19	0
708	204
152	204
256	24
479	24
5	0
10	222
17	222
337	1
263	0
354	359
0	482
797	1
796	1
587	50
18	50
1016	56
18	0
42	0
35	0
2754	0
713	817
168	808
238	0
1132	98
65	51
189	60
24	0
1113	0
40	0
136	0
585	0
6725	0
0	198
0	198
8	0
1921	0
56	0
204	0
255	0
6	1
2	2338
687	195
22	158
3	0
43	1030
173	1030
6	0
32	0
937	61
1119	14
27	0
306	0
53	0
808	0
942	243
5	0
1057	0
416	0
998	0
533	53
2995	0
260	0
1025	0
388	0
464	0
772	0
7665	1
149	0
1111	0
391	0
137	0
69	0
416	0
403	1604
1806	849
222	930
16	0
101	75
0	75
48	304
115	304
32	0
21124	1
8	0
485	12
73	0
32	0
3702	8
352	0
585	0
14550	0
6413	0
7	5
10	5
1000	0
1309	0
323	0
1050	0
1877	0
267	0
701	0
295	0
37	0
4281	0
5170	0
57	0
435	0
1488	0
116	0
6	0
128	0
536	0
217	0
273	0
522	0
2873	223
244	223
146	374
5	374
5786	0
118	0
2972	0
97	131
5736	0
245	0
78	0
2031	360
555	0
10136	0
600	0
1307	0
1717	0
428	0
71	10
832	1
61	0
183	558
69	484
42	0
4	13
40	13
8232	0
199	0
99	0
187	8
10	59
145	63
739	0
19	2088
2574	0
1153	0
2476	0
6085	0
13	0
4305	0
43	0
1024	0
1483	0
7	0
14105	0
782	0
9915	243
0	0
381	0
22	0
210	0
506	0
2310	0
219	0
886	0
134	6
3812	0
1288	0
72	0
17	0
254	0
196	6
133	6
316	0
388	17
2331	0
72	0
80	0
0	29
1638	0
84	248
23	248
312	9
1469	0
319	102
250	102
424	0
104	0
374	0
15277	0
1121	0
56	185
17	187
20648	0
1374	0
1493	161
696	0
753	0
328	0
8393	53
374	524
96	524
1953	0
2226	0
171	0
874	0
1	664
411	664
102	0
1200	60
3672	0
2065	0
1680	0
948	0
86	77
3988	0
207	0
487	0
609	0
147	0
1092	75
93	0
49	0
388	13
5	0
168	0
7623	721
490	0
283	5
69	0
3	0
918	0
43	483
297	0
5786	0
1288	353
475	353
0	0
844	0
249	53
111	0
17	0
274	190
9890	190
340	178
211	177
3	0
873	0
446	0
1819	37
665	188
17	0
15	0
784	0
14861	0
86	0
913	0
64	0
2289	0
57	6
10849	0
0	98
112	6997
16	9102
2194	5690
2536	6745
596	0
3066	0
3	3813
1213	5817
12	7
1	7
87	6
486	23
253	0
55	0
6	0
2747	0
2886	0
69	0
6	91
107	91
4	0
322	0
14	0
12	1
2011	568
131	568
13	72
34	72
12	0
22	1
214	308
0	308
84	0
51	2
110	2
85	0
74	0
421	0
36	0
197	3
180	0
219	0
5200	0
51	0
108	0
872	0
1334	602
125	381
1504	500
264	0
4196	0
350	1
1905	4
1705	0
1148	0
58	94
21	94
778	0
2000	0
98	40
66	40
325	365
144	0
29	0
59	0
1260	0
561	0
43	0
44	0
25	0
4	64
51	64
2163	0
10539	201
839	201
3892	0
8	3
12	6
0	3
205	0
203	0
139	0
2	52
6	52
159	0
212	4
231	4
2	1
3	1
439	0
0	52
308	77
112	0
17107	0
93786	0
56	34
71	17
275	0
41	8
215	0
254	0
1035	0
1134	0
737	0
628	0
189	0
4690	1503
4569	1503
895	0
3285	0
2513	0
950	0
22	0
440	0
203	0
152	0
61	0
1217	952
3851	1
40	0
102	0
52	0
572	0
390	0
48	0
8423	0
3553	0
42	0
2401	0
1227	86
1681	0
924	0
30	960
27	960
4345	0
1	0
412	0
23	50
61	50
84	71
379	38
13228	1
390	0
34	0
1447	0
298	6164
805	6163
783	4
636	0
2119	0
4901	1
3220	0
96	0
13	0
8	0
45	0
4776	0
60	116
82	116
252	21
64	0
37	0
22	0
231	0
8161	3472
6998	1820
37863	2708
84	36
3	0
1120	0
349	0
10116	0
155	0
1117	0
200	82
164	127
59	45
182	0
1484	7115
1546	373
335	0
1788	0
12	0
4499	0
35	0
333	0
282	1
2	0
196	0
1	4
2	4
551	0
93	0
940	638
2387	988
201	972
67	1058
121	1033
135	106
365	359
269	356
119	41
24601	41
373	2
242	2
3279	0
1250	0
0	0
0	0
172	0
102	326
18422	326
27	0
0	58
13	58
21	0
142	112
19	65
305	275
709	324
517	0
582	9
84	9
827	0
194	9
1715	0
3639	0
223	0
354	0
932	0
283	0
133	0
564	0
1193	78
301	230
61	218
705	0
6	57
234	258
103	260
102	7
62	0
1801	0
1811	0
3	0
324	0
22	0
299	0
52	1000
33	1000
254	0
309	0
88	0
109	0
687	0
1499	0
644	0
174	164
1072	156
0	115
862	974
1892	945
272	0
1848	1295
1513	0
2605	1529
1304	519
3229	1193
1617	0
1582	0
719	23
205	18398
0	15319
826	17379
245	13548
14	1025
403	1130
2058	2
177	14
311	269
192	281
70	33
1063	5707
84	414
1007	28
2441	43
55	22
17	22
62	931
187	931
272	0
866	1
204	95
55	746
609	0
1143	0
56	0
51	0
843	0
142	0
457	0
383	199
1669	0
131	9
12929	0
6800	0
74	66
142	0
308	1
1544	1261
6448	0
297	1261
41	7
10	2788
21	2788
1682	86
0	1353
569	1353
203	1754
0	544
284	2298
80	919
140	919
15	0
265	0
115	2
34	2
1922	0
7761	0
2186	1597
3466	17
1534	277
588	0
165	252
393	273
690	0
678	0
1939	0
107	1202
89	1143
0	1204
714	0
300	14
8	0
416	18
0	11
324	187
267	27
6419	0
90	15
29	15
3299	1161
1376	430
9097	1573
417	2226
704	1287
5399	1776
1110	3076
1307	350
2541	481
11287	418
1875	1308
1635	1200
1621	937
2212	1314
223	31
70	0
2599	113
126	14
58	5
706	0
42	11
34	0
83	0
18	780
434	0
223	0
0	55
4	55
79	0
130	0
200	0
1628	6423
9741	188
59	175
268	21
6	111
441	50
67	176
14	193
75	207
1028	0
48	202
13	73
147	99
171	63
1686	0
316	0
141	2146
287	2146
985	0
112	0
276	35
599	868
1020	0
520	0
442	0
1020	0
2797	0
9	0
733	0
0	0
2	0
121	29
304	29
60643	16755
11177	16755
621	0
497	0
96	0
1448	0
24	0
273	8
329	8
241	0
231	11
1896	0
655	0
12	0
108	0
15085	0
488	0
25	0
14	0
30	0
34	38
27	43
2	15
98	59
119	5
38	12
35	41
70	21
725	527
1477	527
2127	0
133	0
316	283
473	1215
642	103
404	551
1623	2090
1083	2104
623	1209
1368	0
461	0
350	0
661	0
4870	0
514	0
1135	2
30	4
383	0
22430	0
120	279
88	279
42	0
1314	0
1728	0
367	0
334	0
357	43
20	0
241	0
110	0
757	0
1015	0
451	12
157	173
4259	263
297	85
0	0
29	0
43	0
678	0
1756	0
0	96
0	78
1	59
48	77
0	69
493	96
28	0
30	0
665	0
3027	0
864	599
1386	602
161	496
1471	651
1237	354
453	127
706	0
286	0
57157	799
245	0
206	67
355	32
318	45
14	0
2867	0
921	0
8317	1514
1175	1383
28	0
1594	0
208	22
221	4
312	62
6031	0
423	0
25	0
211	19
44	16
441	0
971	0
732	0
4558	407
2	327
1149	1338
541	2632
11540	0
43116	0
34	221
49857	0
3692	0
444	0
3	0
243	0
18	0
106	0
798	7
413	511
0	511
5914	79
165	847
730	3069
146	961
190	39
145	0
629	0
238	1
101	1
47	0
1405	0
3398	0
250	0
3024	0
158	93
197	60
136	168
669	656
302	512
78	108
111	0
11	55
253	55
84	0
69	0
158	9
470	32
659	10
1402	33
401	0
5	0
58	0
1	0
503	702
496	701
357	62
2820	2096
367	78
0	2096
638	45
1183	45
3299	0
1263	0
175	0
49	0
102	3885
306	876
2	5139
178	16
4	16
0	4502
240	3054
43	20
83	16
875	0
2788	0
711	0
304	0
872	0
795	0
480	0
368	19
1026	1
1044	51
3052	0
54	1
69	1
1467	1
988	1
73	7
900	11
1046	63
955	0
289	0
120	0
1025	19
71	0
4422	0
2829	0
12	0
8	0
33	595
305	595
56	6
2	1978
241	0
4469	0
2189	0
182	4
327	2
260	3
105	3
260	0
24	1
71	0
