UniqueCount	AmbigCount
1393	0
2501	0
15	5
2	0
2364	0
268	0
433	0
333	0
21345	0
2201	0
408	16
484	0
535	0
1107	0
1115	0
789	0
2394	0
42	0
142	0
487	0
471	6
362	6
19	235
91	870
967	856
70	891
900	1436
57370	0
708	0
194	0
1556	0
100	4524
62	4524
187	0
1123	0
302	0
7710	0
622	361
25386	0
581	0
10045	0
872	0
750	0
688	80
2553	0
123	0
1264	0
2194	0
963	36
1839	0
0	1373
447	208
628	0
653	0
533	0
432	0
97	0
128	0
668	546
857	546
1979	0
4151	86
51	0
1616	0
707	0
553	0
10777	0
912	0
1646	0
1055	0
60	0
1670	0
207	342
30	0
96	0
526	964
1237	80
732	359
824	0
3152	0
3073	211
1869	211
764	1396
122	0
5923	0
100	314
13	303
536	0
160	41
41	511
14	511
13897	0
0	0
392	0
37059	0
1451	0
2209	0
2719	0
97	1
149	0
4	0
861	33
2442	34
609	487
5998	0
1	0
196	0
678	10
153	0
87	0
3007	240
779	0
103	0
55	84
91	7018
1804	0
240	0
4550	0
188	0
186	0
132	0
277	328
257	167
0	167
5650	0
539	0
466	167
2058	167
712	0
0	6
41	9
105	20
34	0
722	0
509	4164
2643	4382
285	0
651	0
76	0
72	3252
175	3252
1478	0
211	0
35	0
1235	0
1835	0
1236	1395
1191	1185
464	1372
206	11
381	31
1522	0
344	0
1528	0
23046	9429
980	0
102	0
400	0
903	0
1650	0
979	1383
13895	0
38	4328
1	4328
1706	0
685	0
137	0
16222	0
2420	0
113	1380
1060	0
1450	0
686	37
8456	37
527	4188
1084	53
68	10
105	10
401	154
475	852
339	106
122	201
55	7
1735	0
9	0
0	549
3506	0
1440	94
308	94
522	0
427	0
1094	0
5341	0
223	0
1015	0
46	1301
341	3
464	2612
645	103
1228	769
427	0
247	0
430	0
574	0
2612	0
1279	0
315	0
898	0
1335	176
290	0
185	36
836	18
1568	6
1	21
0	5
913	0
218	0
434	2
10	154
7431	1148
3669	960
600	376
2074	1159
1424	1321
2064	3033
104	0
1479	0
1210	0
25	5
14756	0
900	0
626	0
2103	0
976	0
1332	0
154	0
15770	0
359	0
4238	0
4267	0
318	0
179	773
26263	0
552	0
0	0
2055	0
33	2
2485	0
141	0
175	0
230	46
171	19
308	0
71	0
74	404
7	404
58	0
30	0
254	0
1281	110
310	110
95	1
32	0
101	57
248	0
2172	0
0	0
464	0
590	99
2063	0
8260	172
7493	0
705	3
455	0
71	153
44	0
830	0
52	0
568	2
17	5
15	5
46	3
25	3
97	3
251	0
334	0
2761	0
2044	0
1085	141
173	0
943	0
644	0
5	0
257	0
1769	0
557	0
828	0
1	22
175	22
714	0
150	0
796	33
205	477
221	488
601	31
28	489
284	0
469	0
206	0
20	0
1446	0
57	0
274	0
111	0
358	1
0	235
1	200
1519	93
1273	24
46	0
312	73
563	97
0	1056
0	797
2800	0
1130	0
597	0
77	0
1201	0
43	0
23	0
12	0
1055	0
269	13
144	0
1284	0
507	40
125	15
1181	0
2074	0
5	0
4	1
29	4
72	13
61	0
680	0
763	12
110	0
103	0
175	613
1395	659
75	629
130	0
4006	0
208	0
14	0
12866	0
781	0
68	0
2592	141
1043	141
104	30
463	0
1073	30
123	0
800	10
281	0
16	0
7898	0
966	271
1489	271
25	4
556	0
12	481
494	443
3	320
181	332
230	0
334	35
512	182
5	183
26	176
54	0
147	0
54	0
218	1
18	0
331	118
105	118
158	20
349	20
1	0
7	110
8	110
218	0
142	0
444	469
0	542
446	2
482	2
488	25
6	25
891	44
8	0
24	2
20	0
1849	0
635	758
182	767
648	0
1060	108
75	63
182	51
17	0
1507	0
21	0
77	0
532	0
7089	0
2	207
0	207
2	0
3087	0
22	0
219	0
194	0
20	1
1	1377
332	86
19	68
5	0
29	984
153	984
0	0
58	0
458	60
684	10
61	0
391	0
53	0
443	0
463	99
0	0
1143	0
423	0
722	0
94	2
1690	0
254	0
1033	0
258	0
192	0
876	0
5358	0
327	0
1241	0
202	0
101	0
86	0
383	0
328	1482
1575	651
293	847
12	0
41	42
3	42
42	238
75	238
46	0
17577	0
8	0
384	14
35	0
23	0
2885	28
227	0
536	0
32126	0
4832	0
4	5
1	5
830	0
1648	0
313	0
662	0
525	0
267	0
632	0
132	0
48	0
3473	0
3903	0
61	0
363	0
763	0
97	0
8	0
106	0
420	0
141	0
305	0
724	0
1507	102
156	102
89	234
0	234
2772	0
105	0
2062	0
148	352
2911	0
145	0
112	0
1535	283
479	0
9197	0
583	0
860	0
960	0
471	0
9	1
577	1
49	0
129	437
63	373
22	0
2	9
17	9
6666	0
95	0
132	0
119	13
0	27
41	28
564	0
8	1396
5064	0
964	0
901	0
5504	0
4	0
2929	0
85	0
744	0
979	0
1	0
28708	1
507	0
4703	99
1	0
313	0
31	0
78	0
542	0
2038	0
433	0
1502	0
156	0
2108	0
1244	0
32	0
14	0
359	0
226	2
111	2
236	0
221	17
1437	0
37	0
12	0
0	0
1215	0
28	62
2	62
131	4
1009	0
252	90
218	90
346	0
150	0
317	0
14989	0
708	0
24	165
12	165
14511	0
1268	0
574	95
620	0
348	0
385	0
10774	125
258	378
86	376
1609	0
1326	0
137	0
674	2
2	537
274	537
66	0
1010	77
2897	0
1715	0
1456	0
823	0
34	64
4475	1
446	0
629	0
541	0
226	0
886	64
269	0
38	0
179	1
0	0
128	0
3226	557
192	0
261	1
89	0
1	0
827	0
34	487
180	0
3707	0
974	201
305	201
0	0
607	0
19	2
212	0
11	0
144	93
4384	93
294	174
191	174
2	0
1020	0
382	0
1604	30
593	174
9	0
8	0
718	0
11284	0
70	0
870	0
89	0
1887	0
30	13
14648	0
0	84
46	3800
5	4992
1922	3497
1444	3854
549	0
2229	0
1	3140
1721	4904
1	1
0	1
157	7
562	27
237	0
832	0
0	0
2517	0
3206	0
52	0
6	41
67	41
1	0
240	0
7	0
17	0
3065	797
242	797
4	63
25	63
5	0
38	1
130	171
1	171
31	0
34	1
71	1
58	0
42	0
380	0
40	0
225	0
226	0
176	0
2428	0
33	0
129	0
820	0
918	555
97	317
1342	408
929	0
4335	0
268	0
1049	6
589	0
2486	0
69	116
34	116
779	0
1061	0
53	29
40	29
252	328
297	0
21	0
89	0
711	0
422	0
14	3
12	3
5	0
6	88
94	88
2111	0
7806	160
591	160
1897	0
9	4
16	5
2	2
188	0
90	0
361	0
0	1
2	1
117	0
113	6
111	6
3	0
0	0
1217	0
0	5
272	67
124	0
15651	0
69335	0
19	6
41	10
229	0
255	14
219	0
256	0
721	0
994	0
743	0
495	0
318	0
3831	1168
3209	1168
824	0
2922	1
1554	0
530	0
15	0
330	0
237	0
217	0
81	0
1327	872
1263	3
20	0
171	0
45	0
369	0
316	0
38	0
6876	0
2823	0
5	0
2028	0
1120	92
560	0
865	0
46	1153
49	1153
3145	0
2	0
1939	0
12	9
27	9
52	42
335	33
2669	3
209	0
28	0
1053	0
243	5915
744	5916
522	6
421	0
1996	0
4041	1
2743	0
60	0
6	0
16	0
12	0
3992	0
42	98
68	98
181	17
92	0
45	0
10	0
241	0
7028	2736
5908	1202
30566	1946
70	30
14	0
600	0
308	0
4793	0
125	0
596	0
118	38
98	75
32	37
129	0
1656	9910
1961	505
705	0
2253	0
14	0
5407	0
36	0
342	0
298	1
2	0
214	0
2	4
5	4
442	0
65	0
923	546
1865	886
213	1286
68	1286
108	1251
110	65
275	260
245	258
114	60
20213	60
309	0
130	0
2492	0
892	0
0	0
0	0
567	0
31	138
6161	138
22	0
0	26
12	26
48	0
241	241
61	116
296	564
1659	698
357	0
195	6
28	6
454	0
372	10
796	0
2719	0
170	0
202	2
421	0
309	0
229	0
376	0
442	32
200	106
35	94
371	0
8	102
290	448
116	448
128	5
18	0
1167	0
1724	0
5	0
290	0
6	0
364	0
53	625
28	625
215	0
510	0
78	0
57	0
579	0
1380	0
453	0
9	26
266	45
0	17
117	242
532	239
245	0
2013	1380
741	0
1794	1165
492	229
3298	1018
1116	0
1378	0
1246	27
151	10382
0	8740
440	9819
196	7793
5	525
235	611
1545	12
147	7
309	205
190	222
33	68
965	4155
57	192
943	27
2358	39
40	10
6	10
45	466
107	466
152	0
684	0
319	76
97	840
444	0
1089	0
86	0
108	0
783	0
85	0
