UniqueCount	AmbigCount
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
17	0
0	0
0	0
0	0
129	50
0	50
24	77
46	77
0	0
5448	0
207	795
10	795
0	0
0	0
0	0
0	0
48	0
1	0
0	0
0	0
0	0
0	0
16	0
0	0
738	3
0	0
0	0
5	0
5	0
0	0
0	0
276	105
0	0
0	0
20	0
452	0
8	1
0	8
1	8
50	0
743	0
0	0
3	0
34	4
0	0
0	0
0	0
2147	0
0	0
1970	0
3	0
0	0
11	2
0	2
0	2
143	32
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
6	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	0
0	0
1672	0
5	0
0	0
0	0
695	293
2	293
17038	0
834	2066
761	2066
888	0
1	2
3053	2
23712	0
6185	0
613	0
0	0
0	9514
0	9528
0	9529
64	6558
7952	0
1236	0
12	0
2955	0
1438	1
4	1
2231	0
0	0
17358	0
135	0
984	0
69	235
0	235
523	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	12
0	0
0	0
21	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
11	0
15777	0
0	0
0	0
9	532
0	498
0	439
0	473
0	0
0	0
0	0
0	0
0	0
0	0
1247	0
20	1
7	0
11	0
0	0
0	0
0	0
0	0
95	1
0	4
4	4
7	0
0	0
0	0
0	0
0	0
328	0
0	0
4	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2094	0
1760	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1065	0
0	0
0	0
6964	0
0	0
0	0
0	1
0	1
753	0
71	68
242	12
0	0
3024	0
0	0
0	0
0	0
0	0
472	0
0	0
0	0
0	0
224	0
26	82
36	82
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	18
0	18
0	0
584	0
2	3
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	313
0	187
0	330
0	456
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	77
17	77
1645	0
0	0
0	0
1515	60
3723	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
171	0
0	0
0	0
0	0
2248	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
2	4
0	0
0	0
440	0
122	116
63	0
11	163
0	0
45	163
0	0
0	0
0	0
0	0
970	13588
1053	13588
0	0
14	0
0	0
0	0
0	0
0	0
0	4
5	4
27	0
10	0
8	0
63	0
0	5
9	11
0	0
0	0
5	0
292	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6612	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
24	0
2838	0
2288	1565
592	1565
0	0
1811	0
482	0
0	1
0	1
0	0
0	0
0	0
0	0
5037	0
178	1
737	0
11317	0
203	0
5147	0
32	47
0	47
1	92
0	92
2	0
4226	0
17	196
107	196
14	0
2415	357
2825	357
14013	1
2538	0
0	0
0	0
3024	0
12	0
3	1
8	3
0	3
0	10
3	10
33	5
0	0
0	0
55	0
416	618
238	618
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
271	0
0	0
25	0
0	0
0	0
0	0
902	0
0	0
0	0
0	0
23	0
6	0
0	0
0	0
0	0
0	0
98	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10118	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	0
0	0
0	0
0	0
0	0
13	0
302	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	3
20	0
0	0
0	0
0	0
0	0
0	0
101	0
0	0
0	0
0	0
0	0
20	8
0	8
0	8
1	0
0	0
0	0
8	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
6	0
20	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
113	68
0	68
0	0
0	0
0	0
0	0
0	0
0	0
0	0
238	0
317	0
8651	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
66	0
0	0
0	0
66	0
317	0
0	0
993	0
0	0
5	0
0	0
0	0
774	0
0	0
3	29
0	29
164	0
1676	0
0	0
0	0
0	0
0	0
202	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
20	1
0	0
107	0
1063	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
68	28
0	15
0	0
0	0
0	0
1	0
2	0
3	0
0	0
0	0
0	0
0	0
46	0
0	0
0	0
0	0
0	0
0	2
0	2
49	24
0	0
1	49
264	49
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
925	0
0	0
3521	0
2169	0
3777	0
2235	0
396	0
3830	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	26979
5137	26979
1039	0
3311	0
0	0
52	0
0	0
4	0
1	0
0	0
105	0
779	0
505	0
0	0
0	0
155	0
0	0
0	0
0	0
0	0
97	154
67	154
0	0
0	0
0	0
0	0
0	0
0	0
13	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
250	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	0
2	0
0	0
3	0
0	0
32	0
0	0
3	0
0	0
0	0
9190	0
3009	0
18	0
1748	0
0	0
1782	0
7	0
1887	0
0	1
7	1
6378	0
3379	0
1322	0
2935	0
2766	0
0	0
2043	0
471	0
1	1061
118	1061
1557	0
828	0
23	0
0	0
312	0
761	0
2	0
3591	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
95	348
23	348
920	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
193	1
3	0
0	0
0	0
15	0
577	0
0	0
87	4
940	120
0	120
4	0
0	0
0	0
8	0
8	4
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
0	0
708	0
2038	17
4	0
86	215
2	215
0	0
0	0
0	0
0	0
0	0
0	0
0	0
342	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
817	0
0	0
3	140
30	140
2	46
460	46
0	0
12	0
114	0
0	0
199	0
0	0
312	0
40	1919
203	1919
0	13
0	13
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
5	0
3	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
5	0
0	0
0	0
0	0
12	5
0	5
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3196	0
85	65
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
962	0
0	142
38	164
9	205
26	254
24	31
0	0
0	0
124	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
805	0
0	0
1048	0
0	0
0	0
302	0
769	0
1161	0
0	0
2549	0
2125	0
0	11
254	106
0	42
14	69
0	5
159	0
0	0
0	0
0	0
6	5
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
24	18
7	0
0	0
0	0
1505	2357
92	2357
0	0
21	0
0	0
0	0
0	0
0	0
0	62
0	62
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	182
13	182
1530	0
0	0
0	0
0	0
0	0
0	0
185	1
0	43
1	44
0	1
2	7
0	8
0	2
1	7
0	0
15	3
10	3
0	1
0	3
0	2
0	2
0	2
0	3
0	3
0	0
0	0
1819	0
374	0
3	21
617	21
0	0
0	0
0	0
8	0
29	3
107	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
108	0
0	0
0	0
0	0
0	0
0	0
0	28
165	28
0	29
0	29
0	0
0	0
0	5
0	5
0	5
0	0
0	0
994	1363
790	871
376	1364
136	821
177	508
0	820
27	508
10	820
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	7
0	0
21	0
0	0
0	0
12	101
18	181
2550	165
0	0
0	0
0	0
0	0
49	307
20	307
0	0
0	0
0	0
4	0
0	0
0	0
0	0
18	27
45	38
577	26
12	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	6
2	5
34	1
17	0
7	0
0	0
0	0
51	0
18	0
31	0
3	1
0	1
32	0
160	43
2	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
8	35
0	35
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	6
0	6
0	6
9771	0
0	0
0	0
0	0
0	0
0	0
839	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	17
3	17
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
858	0
0	0
1	0
463	0
282	0
22	0
25	0
2	0
0	0
11	0
38	0
9	0
0	0
0	0
0	0
0	0
0	0
52	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
38	40
7	43
0	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
730	0
8	0
0	0
3	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	5
0	2
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
3047	461
298	219
133	151
186	68
139	460
0	0
13	1
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2261	0
0	0
840	0
0	0
6	0
2037	0
0	6
52	6
0	0
0	0
0	0
1600	0
0	0
0	0
2735	0
0	0
13	0
0	0
0	7
17	7
0	7
0	7
27	0
0	0
0	1
0	0
39	39
7	0
32	97
41	81
0	3
0	3
0	17
11	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1195	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
84	353
0	353
3	0
54	0
70	272
1612	278
139	27
140	27
0	0
1455	0
151	0
74	246
66	246
15	0
0	0
0	0
0	0
0	0
5	2
1	2
19	0
169	1
904	1047
1306	240
691	808
0	0
0	0
2	68
0	23
0	45
0	0
781	0
0	0
0	0
0	0
5	0
24	0
4	0
1322	0
2	20
0	20
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	0
0	0
694	126
326	126
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	0
0	0
1	0
162	0
0	0
1	13
0	3
0	63
0	63
0	16
6	13
0	0
102	1
0	0
0	6
5	38
0	8
7	38
853	1135
12	998
166	958
50	1123
0	212
474	1091
0	183
0	0
0	0
0	0
0	0
0	0
8	0
9	0
0	0
0	0
2	4
5	4
0	0
0	0
0	0
5	0
20	0
8	0
1	5
4	0
3	0
5	33
14	53
0	20
0	0
0	0
14	2
0	0
1	0
5	0
0	0
5	0
7	0
0	0
0	0
0	0
0	0
31	0
1	0
0	0
2	356
0	356
30	1799
39	1799
0	0
0	0
0	0
2	0
31	2
1140	62
272	56
22	8
0	6
0	6
0	6
0	6
0	6
0	4
0	0
0	0
58	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	157
0	0
22	157
0	23
5	23
10	5
0	5
5	5
5	2
5	4
0	0
0	0
0	0
5	16
0	16
161	0
0	19
9	19
284	0
507	0
0	0
0	0
55	18
0	18
0	0
271	0
0	0
0	0
0	0
336	0
0	0
115	0
5	134
141	61
37	74
5	0
64	6
0	6
0	0
0	0
0	0
0	0
0	0
571	852
139	852
6	0
0	0
10	39
0	251
28	102
0	251
20	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
691	156
0	0
0	0
0	0
190	9
145	0
35	9
73	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
64	0
0	0
3108	74
98	74
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
7	0
0	0
0	0
7	0
5	18
0	18
28	7
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	28
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	117
0	117
14	487
516	487
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	238
347	238
17	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
177	0
0	0
4	0
1	0
2771	7
797	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1303
12	102
2	267
17	1124
14	101
0	182
14	1079
18	0
0	0
0	0
3	16
0	0
5	0
8	0
0	0
0	0
0	0
58	0
0	0
0	0
12	16
0	0
0	0
70	1
135	7
0	0
26	1
22	0
1	0
0	0
0	0
32	0
14	0
1	2
0	2
0	0
0	0
116	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	0
0	0
0	0
0	0
0	0
0	0
7	1
0	0
0	0
0	0
495	0
576	42
201	42
0	0
0	0
226	0
4	0
100	4
0	0
0	0
0	0
0	0
15	0
3	0
0	0
7	0
5	4
0	4
10701	0
428	0
414	0
9	0
7	0
487	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
2196	0
660	0
26399	1
3779	0
365	113
1254	113
1496	0
353	0
0	0
895	0
7	0
0	0
0	0
3	0
17	389
42	389
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
537	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
