UniqueCount	AmbigCount
3395	0
2061	0
33	18
27	0
1796	0
665	0
347	0
280	0
31314	0
3345	0
942	26
938	0
747	0
2249	0
3863	0
950	0
2434	0
157	0
234	0
706	0
574	7
466	7
25	164
176	1563
1616	1575
131	1579
1679	2632
52853	3
887	0
239	0
1877	0
61	2197
43	2197
208	0
1038	0
450	0
5931	0
532	296
21941	0
718	0
14308	0
1061	0
1314	0
1704	248
2595	0
140	0
2027	0
1658	0
998	27
870	0
0	1876
445	170
659	0
395	0
3303	0
430	0
467	0
135	0
771	590
1022	590
2592	0
3317	79
105	0
3014	0
575	0
589	0
7066	0
796	0
1081	0
867	0
197	0
1768	0
45	260
60	0
80	0
1244	1411
2655	263
1371	809
1713	0
3423	0
2082	126
1209	126
1032	2042
241	0
6145	0
60	252
10	245
542	0
114	11
17	356
20	356
11730	0
35	21
313	0
35280	1
1442	0
4163	0
1668	0
331	3
208	0
10	0
506	14
1110	14
657	462
12444	0
15	0
246	0
811	29
390	0
107	0
2079	199
762	0
57	0
45	91
114	8650
306	0
429	0
8546	0
186	0
190	0
180	0
297	430
496	313
3	313
5607	0
631	0
371	134
2080	134
1888	0
3	35
39	1
101	12
6	0
1349	0
565	3855
2258	4051
626	0
628	0
35	0
193	7096
290	7096
1272	0
139	0
85	0
1211	0
1090	0
2520	2133
2454	2528
933	2589
254	13
480	54
1390	0
729	3
1716	0
18223	7040
1045	0
138	0
435	0
960	0
1973	0
572	796
15215	0
55	5823
6	5823
1413	0
586	0
141	0
11674	0
1949	0
106	1152
2157	0
1331	0
1205	85
17231	81
1070	6371
2161	135
32	3
65	3
176	106
171	515
797	104
50	151
159	31
2640	0
15	0
5	597
4280	0
813	69
200	69
603	0
434	0
1174	0
5843	0
301	0
966	0
31	1017
224	5
1117	7093
2067	237
2296	1471
419	0
427	0
392	0
1069	0
2954	0
1286	0
326	0
1149	0
980	127
338	0
286	63
1808	31
3014	19
7	70
6	34
1268	0
1163	0
335	2
33	275
6846	1065
3250	951
255	414
2475	1529
1355	1660
1972	3172
138	1
1380	0
1127	0
90	18
19370	0
1183	0
712	0
1595	0
860	0
1246	0
200	0
40977	0
283	0
3696	0
3058	0
368	0
414	1784
47786	0
1422	0
1	0
3152	0
115	0
2128	0
113	0
217	0
419	121
249	52
319	1
63	0
110	424
6	424
178	0
24	3
74	0
2714	218
553	218
149	3
44	0
32	29
269	0
2130	0
0	0
365	2
670	132
1947	0
14652	273
15147	0
719	12
860	0
98	266
80	0
859	0
89	0
514	2
76	11
45	11
140	10
21	10
95	10
279	0
107	0
2537	0
2674	0
884	125
151	0
1099	0
304	0
18	2
729	0
2946	0
336	1
790	1
6	25
167	25
929	0
186	0
1427	50
420	362
239	345
1216	76
36	379
187	0
382	0
319	0
38	0
1403	0
87	0
288	0
107	0
401	0
0	164
1	149
1911	120
1510	40
75	0
813	90
807	165
0	1873
0	1420
3725	0
1500	0
298	0
148	0
2319	0
90	0
57	0
23	0
1425	0
331	19
103	0
3316	0
454	52
160	10
1424	0
3105	0
5	0
11	6
50	3
77	15
46	0
697	0
557	20
149	0
118	0
233	691
1375	721
105	746
169	0
7262	0
480	0
13	0
21305	0
751	0
129	0
2696	116
938	116
86	48
320	0
1972	53
136	0
842	7
195	0
27	0
13515	1
584	274
1534	274
34	3
727	0
15	302
516	285
13	483
318	487
288	0
786	138
1016	419
10	371
33	365
6	0
284	0
17	0
225	0
16	0
662	205
142	205
288	26
607	26
6	0
9	247
8	247
320	1
191	0
366	399
0	635
714	2
852	2
641	55
27	55
1214	75
5	0
32	1
33	0
2713	0
920	963
179	948
250	0
1489	139
100	84
219	62
15	0
820	0
46	0
109	0
696	0
6534	0
0	177
0	177
28	0
2982	0
69	0
215	0
247	0
2	2
3	1882
697	252
54	193
11	0
46	928
151	928
0	0
21	0
1128	89
1281	28
23	0
339	0
50	0
600	0
947	225
5	0
1455	0
378	0
1091	0
291	23
2839	0
276	0
1827	0
382	0
301	0
744	0
7409	1
138	0
988	0
417	0
288	0
107	0
437	0
351	1530
2366	989
298	975
4	0
164	184
8	184
46	282
120	282
26	0
20796	1
2	0
403	18
40	0
26	0
3525	17
300	0
651	0
13978	0
7365	0
12	3
10	3
1032	0
1253	0
203	0
887	0
1333	0
336	0
693	0
221	0
57	0
3747	0
4347	0
96	0
389	0
1396	0
249	0
14	0
164	0
457	0
211	0
106	0
589	0
2594	177
281	177
121	340
1	340
7771	0
141	0
2273	0
101	270
5837	0
190	0
78	0
1868	287
1182	2
9741	1
569	0
1410	0
1381	0
165	0
35	7
803	13
67	0
232	854
83	799
33	0
3	8
44	8
6689	0
180	0
200	0
155	15
15	104
166	124
697	0
30	2042
2332	0
1053	0
2337	0
4550	0
8	0
4270	0
23	0
958	0
1141	0
12	0
10009	1
634	0
9440	225
3	0
319	0
14	0
108	0
505	0
2112	0
146	0
926	0
191	3
4187	0
1242	0
61	0
12	0
485	0
225	2
82	2
298	0
534	22
2190	0
23	0
66	1
0	21
1391	0
54	181
5	181
498	23
1227	0
358	88
239	88
334	0
238	0
367	0
12514	0
1297	0
31	179
18	178
26826	0
970	0
1438	180
677	0
694	0
320	0
9382	64
366	417
51	416
1845	0
1847	0
115	0
629	1
1	659
366	659
100	0
1418	71
3415	0
2035	0
1753	0
776	0
87	77
4616	0
44	0
457	0
630	0
172	0
1291	99
125	0
46	0
323	15
8	0
161	0
6480	704
372	0
281	0
84	0
6	0
818	0
47	462
680	0
5795	0
933	266
303	266
0	0
768	0
123	23
93	0
15	0
270	247
9274	247
306	173
166	172
0	0
790	0
306	0
2415	53
889	254
29	0
31	0
767	0
14231	0
64	0
751	0
31	0
1916	0
82	24
8388	0
0	91
159	8341
4	10730
2614	6722
2860	7787
901	0
2835	0
5	3704
1636	6108
19	2
1	2
85	4
693	38
210	0
130	0
17	0
2840	0
2316	0
83	0
13	102
214	102
3	0
279	0
3	0
17	0
2215	625
176	625
27	171
70	168
23	0
10	2
168	256
0	256
94	0
27	0
73	0
89	0
130	0
350	0
49	1
249	0
110	0
256	0
4881	0
53	0
114	0
818	0
1266	497
117	291
1136	395
318	0
3615	0
326	0
1462	8
1274	0
2049	0
43	89
19	89
439	0
1715	0
82	22
43	22
307	430
141	0
37	0
46	0
1431	0
