UniqueCount	AmbigCount
1326	0
2342	0
27	22
1	0
2302	0
342	0
422	0
293	0
21737	0
2242	0
449	10
398	0
545	0
974	0
639	0
742	0
2067	0
34	0
64	0
383	0
530	5
374	5
19	146
85	929
946	883
69	866
886	1479
34590	0
675	0
234	0
1518	0
88	3823
55	3823
196	0
698	0
520	0
5595	0
434	316
27676	0
440	0
9636	0
1155	0
634	0
617	74
2852	0
107	0
1425	0
1768	0
844	34
1509	0
0	1371
353	202
674	0
541	0
463	0
314	0
89	0
87	0
695	568
931	568
1414	0
2947	56
37	0
1717	0
560	0
177	0
10516	0
751	0
1224	0
1011	0
19	0
1673	0
92	110
16	0
96	0
666	1041
1344	92
793	423
897	0
3397	0
2852	212
1898	212
735	1470
106	0
5767	0
80	321
12	319
479	0
159	36
37	459
8	459
13725	0
5	6
346	0
28513	0
1227	0
2126	0
3152	0
140	0
130	0
4	0
677	15
1549	15
594	433
5403	0
0	0
160	0
608	2
113	0
100	0
2098	146
684	0
139	0
28	67
107	8630
1249	0
339	0
4500	0
140	0
168	0
158	0
231	268
231	179
3	179
2701	0
489	0
203	74
1075	74
650	0
3	12
20	1
70	16
19	1
903	0
575	4567
2866	4763
219	0
568	0
94	0
42	2182
152	2182
1325	0
97	0
55	0
1073	0
1578	0
1395	1503
1286	1411
467	1428
193	13
359	46
2134	0
371	1
1533	0
15693	6520
849	0
76	0
316	0
757	0
1459	0
718	882
11455	0
29	4140
0	4140
1627	0
619	0
126	0
10073	0
2076	0
91	1341
756	0
1437	0
429	27
4517	27
648	4375
1359	86
87	16
111	16
244	136
297	759
443	119
87	184
105	14
2283	0
15	0
1	500
3641	0
1035	67
166	67
450	0
398	0
970	0
3616	0
237	0
912	0
36	1045
315	1
429	2482
890	94
1419	697
376	0
234	0
513	0
464	0
2502	0
1234	0
302	0
1033	0
939	94
380	0
188	50
906	11
1456	6
2	22
0	4
853	0
368	0
337	3
3	120
6741	1277
4029	1125
419	468
2660	1572
1369	1693
1533	2542
110	2
1339	0
1236	0
34	22
20751	0
741	0
300	0
2248	0
817	0
1071	0
139	0
12548	0
279	0
4082	0
3844	0
306	0
188	695
36281	0
522	0
0	0
2044	0
84	0
1677	0
79	0
189	0
286	62
128	17
172	0
62	0
56	298
10	298
106	0
30	6
105	0
1851	168
517	168
72	0
25	0
56	46
230	0
1949	0
0	0
446	0
631	105
1816	0
7471	141
8017	0
663	3
430	0
67	168
51	0
559	0
33	0
456	3
31	7
15	7
65	7
15	6
90	6
211	0
316	0
2028	0
1873	0
641	87
167	0
734	0
602	0
7	0
327	0
1635	0
536	0
1142	1
2	25
163	25
597	0
117	0
651	26
178	377
190	385
357	17
15	385
322	0
456	0
220	0
16	0
1398	0
72	0
286	0
85	0
413	1
0	146
0	134
1315	69
1154	41
61	0
482	40
420	93
0	1066
0	833
2600	0
1174	0
594	0
37	0
1159	0
54	0
9	0
11	0
910	0
233	17
90	0
1335	0
626	70
148	3
939	0
2112	0
2	0
0	0
48	1
54	4
36	0
600	0
906	19
92	0
97	0
95	325
866	400
54	336
110	0
4199	0
235	0
7	0
15664	0
919	0
39	0
2271	117
980	117
244	51
310	0
1072	41
114	0
788	3
238	0
21	0
7666	0
1080	263
1197	263
18	1
552	0
6	247
320	190
10	276
156	279
206	0
311	64
410	151
3	150
31	146
41	0
90	0
120	0
275	1
12	0
367	87
107	87
142	17
327	17
2	0
7	86
1	86
249	0
164	0
292	270
0	336
502	0
483	0
534	22
41	20
940	56
12	0
23	2
31	0
1971	0
646	779
163	780
281	0
1190	115
54	73
207	59
20	0
1271	0
31	0
103	0
502	0
6868	0
0	179
0	179
7	0
1418	0
26	0
113	0
206	0
6	1
0	1371
259	70
22	51
10	0
38	886
174	886
0	0
30	0
407	31
507	6
34	0
334	0
53	0
501	0
451	110
0	0
1104	0
291	0
637	0
106	5
1606	0
227	0
1250	0
229	0
135	0
650	0
5991	0
237	0
1167	0
180	0
150	0
65	0
366	0
215	1126
1514	648
175	670
17	0
86	72
6	72
28	248
96	248
59	0
16267	0
0	0
496	19
12	0
17	0
2882	30
220	0
565	0
23141	0
5979	0
1	2
5	2
1098	0
1576	0
148	0
646	0
660	0
404	0
627	0
148	0
41	0
2904	0
3507	0
58	0
312	0
718	0
141	0
1	0
92	0
338	0
145	0
242	0
560	0
1545	107
165	107
98	265
3	265
3368	0
111	0
2013	0
105	114
2945	0
125	0
72	0
1205	209
615	0
9095	0
581	0
930	0
854	0
442	0
11	0
344	1
46	0
143	424
55	400
34	0
10	10
33	10
6198	0
70	0
